file,class_x,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line,class_y,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\SmartContentSelector.java,us.codecraft.webmagic.selector.SmartContentSelector,0.0,-1.0,12.0,0.0,0.0,-1.0,3.0,17,us.codecraft.webmagic.selector.SmartContentSelector,class,1,2,2,0.0,0.0,62,0,15,0,0,3,18
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\scheduler\PriorityScheduler.java,us.codecraft.webmagic.scheduler.PriorityScheduler,4.0,0.25,4.0,0.0,0.0,0.0,3.0,20,us.codecraft.webmagic.scheduler.PriorityScheduler,class,2,5,6,0.5,0.5625,44,2,8,0,4,4,8
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Selectors.java,us.codecraft.webmagic.selector.Selectors,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,9,us.codecraft.webmagic.selector.Selectors,class,1,6,7,0.0,0.0,29,0,0,0,0,9,9
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\pipeline\ResultItemsCollectorPipeline.java,us.codecraft.webmagic.pipeline.ResultItemsCollectorPipeline,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,13,us.codecraft.webmagic.pipeline.ResultItemsCollectorPipeline,class,1,2,3,1.0,0.0,9,0,1,0,1,2,2
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\downloader\HttpClientDownloaderTest.java,us.codecraft.webmagic.downloader.HttpClientDownloaderTest$212,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,212,us.codecraft.webmagic.downloader.HttpClientDownloaderTest$212,anonymous,1,0,4,,0.0,9,0,8,0,0,1,1
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Html.java,us.codecraft.webmagic.selector.Html,5.0,0.2,2.0,9.0,0.8181818,0.0,1.0,18,us.codecraft.webmagic.selector.Html,class,3,13,8,0.21428572,0.75,53,0,11,0,3,8,12
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\thread\CountableThreadPool.java,us.codecraft.webmagic.thread.CountableThreadPool$70,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,70,us.codecraft.webmagic.thread.CountableThreadPool$70,anonymous,1,0,0,,0.0,17,0,5,0,0,1,1
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\utils\HttpConstant.java,us.codecraft.webmagic.utils.HttpConstant$Method,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,10,us.codecraft.webmagic.utils.HttpConstant$Method,innerclass,1,0,0,-1.0,,9,0,0,0,7,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\downloader\Downloader.java,us.codecraft.webmagic.downloader.Downloader,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,15,us.codecraft.webmagic.downloader.Downloader,interface,1,5,3,0.0,0.0,4,0,0,0,0,2,2
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\CssSelector.java,us.codecraft.webmagic.selector.CssSelector,0.0,0.42857143,2.0,14.0,0.875,-1.0,2.0,18,us.codecraft.webmagic.selector.CssSelector,class,2,6,6,0.35714287,0.61111116,71,0,16,0,2,9,21
