file,class,method_x,ATFD,ATLD,LAA,FDP,line,method_y,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\StructuralEvaluator.java,org.jsoup.select.StructuralEvaluator$Not,"matches/2[org.jsoup.nodes.Element,org.jsoup.nodes.Element]",0.0,0.0,-1.0,0.0,41,"matches/2[org.jsoup.nodes.Element,org.jsoup.nodes.Element]",0,1,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\StructuralEvaluator.java,org.jsoup.select.StructuralEvaluator$Not,toString/0,0.0,1.0,1.0,0.0,46,toString/0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\StructuralEvaluator.java,org.jsoup.select.StructuralEvaluator$Not,Not/1[org.jsoup.select.Evaluator],0.0,1.0,1.0,0.0,37,Not/1[org.jsoup.select.Evaluator],1,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Comment.java,org.jsoup.nodes.Comment,asXmlDeclaration/0,3.0,1.0,0.25,2.0,77,asXmlDeclaration/0,3,17,3,14,2,6,0,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Comment.java,org.jsoup.nodes.Comment,clone/0,0.0,0.0,-1.0,0.0,56,clone/0,1,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Comment.java,org.jsoup.nodes.Comment,getData/0,0.0,0.0,-1.0,0.0,30,getData/0,14,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Comment.java,org.jsoup.nodes.Comment,isXmlDeclaration/0,0.0,1.0,1.0,0.0,64,isXmlDeclaration/0,3,2,1,4,1,1,0,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Comment.java,org.jsoup.nodes.Comment,isXmlDeclarationData/1[java.lang.String],0.0,0.0,-1.0,0.0,69,isXmlDeclarationData/1[java.lang.String],2,0,2,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Comment.java,org.jsoup.nodes.Comment,nodeName/0,0.0,0.0,-1.0,0.0,22,nodeName/0,1,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Comment.java,org.jsoup.nodes.Comment,"outerHtmlHead/3[java.lang.Appendable,int,org.jsoup.nodes.Document.OutputSettings]",0.0,2.0,1.0,0.0,39,"outerHtmlHead/3[java.lang.Appendable,int,org.jsoup.nodes.Document.OutputSettings]",0,7,6,4,0,0,3,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Comment.java,org.jsoup.nodes.Comment,"outerHtmlTail/3[java.lang.Appendable,int,org.jsoup.nodes.Document.OutputSettings]",0.0,0.0,-1.0,0.0,48,"outerHtmlTail/3[java.lang.Appendable,int,org.jsoup.nodes.Document.OutputSettings]",0,0,1,2,0,0,3,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Comment.java,org.jsoup.nodes.Comment,setData/1[java.lang.String],0.0,0.0,-1.0,0.0,34,setData/1[java.lang.String],1,1,1,4,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Comment.java,org.jsoup.nodes.Comment,toString/0,0.0,0.0,-1.0,0.0,51,toString/0,1,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Comment.java,org.jsoup.nodes.Comment,Comment/1[java.lang.String],0.0,1.0,1.0,0.0,18,Comment/1[java.lang.String],2,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$AllElements,"matches/2[org.jsoup.nodes.Element,org.jsoup.nodes.Element]",0.0,0.0,-1.0,0.0,331,"matches/2[org.jsoup.nodes.Element,org.jsoup.nodes.Element]",0,0,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$AllElements,toString/0,0.0,0.0,-1.0,0.0,336,toString/0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\NodeFilter.java,org.jsoup.select.NodeFilter,"head/2[org.jsoup.nodes.Node,int]",0.0,0.0,-1.0,0.0,49,"head/2[org.jsoup.nodes.Node,int]",1,0,1,1,0,0,2,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\NodeFilter.java,org.jsoup.select.NodeFilter,"tail/2[org.jsoup.nodes.Node,int]",0.0,0.0,-1.0,0.0,57,"tail/2[org.jsoup.nodes.Node,int]",1,0,1,1,0,0,2,0,0,0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\integration\TestServer.java,org.jsoup.integration.TestServer,map/1[java.lang.Class],4.0,1.0,0.25,3.0,48,map/1[java.lang.Class],0,1,2,9,1,2,1,0,0,0
