file,class,type,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y,GodClass
C:\Users\syuuj\gitProject\nanohttpd\fileupload\src\test\java\fi\iki\elonen\TestNanoFileUpLoad.java,fi.iki.elonen.TestNanoFileUpLoad,class,2,1,17,0.6666667,0.2857143,130,0,21,1,1,7,10,0.0,-1.0,23.0,1.0,0.041666668,-1.0,10.0,80,2.0,1.0,17.0,0.6666667,0.2857143,130.0,0.0,21.0,1.0,1.0,7.0,10.0,0.0,-1.0,23.0,1.0,0.041666668,-1.0,10.0,80.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.Error404UriHandler,innerclass,3,0,3,0.0,0.0,11,0,0,0,0,3,3,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,250,3.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,248.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpChunkedResponseTest.java,fi.iki.elonen.HttpChunkedResponseTest.1,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0,8.0,0.0,0.0,0.0,-1.0,0.0,0.0,88,1.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,-1.0,0.0,0.0,88.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.TempFileManager,interface,1,0,1,0.0,0.0,4,0,0,0,0,2,2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1807,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1733.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response.Status,enum,1,0,1,1.0,0.25,22,0,2,0,2,4,6,0.0,0.0,0.0,6.0,1.0,-1.0,0.0,1339,1.0,0.0,0.0,1.0,0.16666667,13.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,-1.0,0.0,1295.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpPostRequestTest.java,fi.iki.elonen.HttpPostRequestTest,class,2,1,3,0.0,0.5285714,158,0,20,0,7,10,12,7.0,0.0,27.0,71.0,0.7244898,0.42857143,3.0,48,2.0,1.0,3.0,0.0,0.5285714,142.0,0.0,14.0,0.0,7.0,10.0,12.0,7.0,0.0,14.0,59.0,0.8082192,0.42857143,2.0,48.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriRouter,innerclass,1,0,6,1.0,0.42857143,35,0,8,0,2,7,9,0.0,-1.0,3.0,4.0,0.5714286,-1.0,2.0,565,1.0,0.0,5.0,0.5,0.5714286,57.0,0.0,14.0,0.0,3.0,7.0,13.0,0.0,-1.0,4.0,7.0,0.6363636,-1.0,2.0,446.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\test\java\fi\iki\elonen\WebSocketResponseHandlerTest.java,fi.iki.elonen.WebSocketResponseHandlerTest.MockedWSD,innerclass,3,0,4,0.0,0.0,23,0,0,0,0,3,3,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,71,3.0,0.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,71.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\webserver\src\main\java\fi\iki\elonen\WebServerPluginInfo.java,fi.iki.elonen.WebServerPluginInfo,interface,1,3,1,0.0,0.0,5,0,0,0,0,3,3,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,39,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,39.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\test\java\fi\iki\elonen\samples\echo\SimpleEchoSocket.java,fi.iki.elonen.samples.echo.SimpleEchoSocket,class,1,1,5,0.23809524,0.6666667,39,0,9,0,3,7,9,0.0,-1.0,4.0,4.0,0.5,-1.0,4.0,53,1.0,1.0,5.0,0.23809524,0.6666667,39.0,0.0,9.0,0.0,3.0,7.0,9.0,0.0,-1.0,4.0,4.0,0.5,-1.0,4.0,53.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.BaseRoutePrioritizer,innerclass,1,0,5,0.6666667,0.4166667,36,0,11,0,2,6,10,0.0,-1.0,2.0,5.0,0.71428573,-1.0,2.0,480,,,,,,,,,,,,,,,,,,,,,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\GetAndPostIntegrationTest.java,fi.iki.elonen.integration.GetAndPostIntegrationTest.1,anonymous,1,0,0,,0.0,5,0,0,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,175,1.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,175.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\webserver\src\main\java\fi\iki\elonen\InternalRewrite.java,fi.iki.elonen.InternalRewrite,class,2,2,2,1.0,0.33333334,15,0,0,0,2,3,3,0.0,0.0,2.0,4.0,0.6666667,-1.0,2.0,44,2.0,2.0,2.0,1.0,0.33333334,15.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,4.0,0.6666667,-1.0,2.0,44.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.StaticPageHandler,innerclass,3,0,10,0.0,0.0,53,0,23,0,0,6,16,0.0,0.6666667,10.0,2.0,0.16666667,-1.0,6.0,182,3.0,0.0,10.0,0.0,0.0,53.0,0.0,23.0,0.0,0.0,6.0,16.0,0.0,0.6666667,10.0,2.0,0.16666667,-1.0,6.0,180.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\ShutdownTest.java,fi.iki.elonen.integration.ShutdownTest,class,2,1,4,,0.0,31,0,10,1,0,2,4,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,48,2.0,1.0,4.0,,0.0,31.0,0.0,10.0,1.0,0.0,2.0,4.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,48.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\samples\echo\DebugWebSocketServer.java,fi.iki.elonen.samples.echo.DebugWebSocketServer,class,4,4,5,0.0,0.75,52,0,2,1,2,2,2,4.0,0.0,0.0,1.0,1.0,0.0,0.0,46,4.0,4.0,5.0,0.0,0.75,52.0,0.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpServerTest.java,fi.iki.elonen.HttpServerTest.TestServer,innerclass,2,0,6,0.0,0.8000001,42,0,10,0,10,5,6,8.0,0.33333334,7.0,12.0,0.6315789,0.125,1.0,73,2.0,0.0,6.0,0.0,0.8000001,40.0,0.0,9.0,0.0,9.0,5.0,6.0,8.0,0.33333334,6.0,11.0,0.64705884,0.125,1.0,73.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\StatusTest.java,fi.iki.elonen.StatusTest,class,1,1,3,0.0,0.0,68,0,20,0,0,3,6,0.0,-1.0,45.0,1.0,0.02173913,-1.0,3.0,44,,,,,,,,,,,,,,,,,,,,,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpServerTest.java,fi.iki.elonen.HttpServerTest.TestTempFileManager,innerclass,2,0,1,0.0,0.0,7,0,1,0,0,2,2,0.0,0.5,0.0,0.0,-1.0,-1.0,0.0,132,2.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,-1.0,-1.0,0.0,128.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\CookieHandlerTest.java,fi.iki.elonen.CookieHandlerTest,class,2,0,7,0.0,0.0,68,0,24,0,0,4,7,7.0,0.0,18.0,8.0,0.30769232,0.14285715,8.0,55,2.0,0.0,7.0,0.0,0.0,68.0,0.0,24.0,0.0,0.0,4.0,7.0,7.0,0.0,18.0,8.0,0.30769232,0.14285715,8.0,55.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\util\ServerRunner.java,fi.iki.elonen.util.ServerRunner,class,1,6,3,0.0,0.5,28,0,10,0,1,2,5,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,42,1.0,6.0,3.0,0.0,0.5,28.0,0.0,10.0,0.0,1.0,2.0,5.0,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,42.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\test\java\fi\iki\elonen\WebSocketResponseHandlerTest.java,fi.iki.elonen.WebSocketResponseHandlerTest.MockedWSD.1,anonymous,1,0,2,0.0,0.0,12,0,0,0,0,5,5,7.0,1.0,0.0,0.0,-1.0,0.0,0.0,83,1.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,1.0,0.0,0.0,-1.0,0.0,0.0,83.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\webserver\src\test\java\fi\iki\elonen\TestHttpServer.java,fi.iki.elonen.TestHttpServer.2,anonymous,1,0,1,,0.0,6,0,1,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,155,1.0,0.0,1.0,,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,155.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\markdown-plugin\src\main\java\fi\iki\elonen\MarkdownWebServerPlugin.java,fi.iki.elonen.MarkdownWebServerPlugin,class,1,2,6,0.16666667,0.6,61,0,12,0,2,5,13,0.0,-1.0,8.0,1.0,0.11111111,-1.0,5.0,53,1.0,2.0,6.0,0.16666667,0.6,61.0,0.0,12.0,0.0,2.0,5.0,13.0,0.0,-1.0,8.0,1.0,0.11111111,-1.0,5.0,53.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\webserver\src\test\java\fi\iki\elonen\TestHttpServer.java,fi.iki.elonen.TestHttpServer.1,anonymous,1,0,1,,0.0,6,0,1,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,65,1.0,0.0,1.0,,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,65.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\InvalidRequestTest.java,fi.iki.elonen.InvalidRequestTest,class,2,0,2,0.0,0.0,34,0,4,0,0,4,8,7.0,0.0,16.0,4.0,0.2,0.14285715,1.0,40,2.0,0.0,2.0,0.0,0.0,30.0,0.0,4.0,0.0,0.0,4.0,8.0,7.0,0.0,12.0,4.0,0.25,0.14285715,1.0,40.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpPutRequestTest.java,fi.iki.elonen.HttpPutRequestTest,class,2,0,2,,0.0,20,0,8,0,0,1,2,7.0,0.0,1.0,1.0,0.5,0.5714286,1.0,45,2.0,0.0,2.0,,0.0,20.0,0.0,8.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,1.0,0.5,0.5714286,1.0,45.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\CookieIntegrationTest.java,fi.iki.elonen.integration.CookieIntegrationTest,class,3,0,10,0.0,0.0,52,0,20,1,0,4,4,2.0,0.25,22.0,0.0,0.0,0.0,9.0,55,3.0,0.0,10.0,0.0,0.0,52.0,0.0,20.0,1.0,0.0,4.0,4.0,2.0,0.25,22.0,0.0,0.0,0.0,9.0,55.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpChunkedResponseTest.java,fi.iki.elonen.HttpChunkedResponseTest.ChunkedInputStream,innerclass,3,0,1,,0.25,13,0,2,0,2,2,3,0.0,0.0,0.0,7.0,1.0,-1.0,0.0,44,3.0,0.0,1.0,,0.25,13.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,7.0,1.0,-1.0,0.0,44.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Method,enum,1,0,1,,0.0,10,0,1,0,0,1,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1293,1.0,0.0,1.0,,0.0,10.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1249.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\JavaIOTempDirExistTest.java,fi.iki.elonen.JavaIOTempDirExistTest,class,1,0,3,0.0,0.0,34,0,14,0,0,2,3,0.0,-1.0,7.0,0.0,0.0,-1.0,3.0,48,1.0,0.0,3.0,0.0,0.0,34.0,0.0,14.0,0.0,0.0,2.0,3.0,0.0,-1.0,7.0,0.0,0.0,-1.0,3.0,48.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\webserver\src\test\java\fi\iki\elonen\TestCorsHttpServerWithSingleOrigin.java,fi.iki.elonen.TestCorsHttpServerWithSingleOrigin,class,2,0,9,0.16666667,0.5,42,0,19,0,2,4,4,2.0,0.0,14.0,3.0,0.1764706,0.5,5.0,57,2.0,0.0,9.0,0.16666667,0.5,42.0,0.0,19.0,0.0,2.0,4.0,4.0,2.0,0.0,14.0,3.0,0.1764706,0.5,5.0,57.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Cookie,innerclass,1,0,1,0.3,0.2,27,0,8,0,1,5,5,0.0,-1.0,6.0,10.0,0.625,-1.0,4.0,214,1.0,0.0,1.0,0.3,0.2,27.0,0.0,8.0,0.0,1.0,5.0,5.0,0.0,-1.0,6.0,10.0,0.625,-1.0,4.0,214.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.DefaultRoutePrioritizer,innerclass,2,0,2,,0.0,5,0,0,0,0,1,1,3.0,1.0,0.0,0.0,-1.0,0.0,0.0,551,,,,,,,,,,,,,,,,,,,,,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.IHTTPSession,interface,1,0,2,0.0,0.0,14,0,0,0,0,12,12,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1235,1.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1201.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\test\java\fi\iki\elonen\router\AppNanolets.java,fi.iki.elonen.router.AppNanolets,class,9,2,11,0.0,0.6666667,79,0,7,3,1,3,3,0.0,0.5,11.0,3.0,0.21428572,-1.0,7.0,55,9.0,2.0,11.0,0.0,0.6666667,78.0,0.0,7.0,3.0,1.0,3.0,3.0,0.0,0.5,10.0,3.0,0.23076923,-1.0,7.0,55.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.ServerRunnable,innerclass,1,0,2,1.0,0.33333334,32,0,8,0,3,2,7,0.0,-1.0,7.0,5.0,0.41666666,-1.0,3.0,1746,1.0,0.0,2.0,,0.33333334,32.0,0.0,8.0,0.0,3.0,2.0,7.0,0.0,-1.0,7.0,5.0,0.41666666,-1.0,3.0,1672.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD.WebSocketFrame,innerclass,2,0,5,0.6884058,0.729064,338,0,39,3,7,29,79,0.0,-1.0,30.0,89.0,0.7478992,-1.0,5.0,308,2.0,0.0,5.0,0.6884058,0.729064,338.0,0.0,39.0,3.0,7.0,29.0,79.0,0.0,-1.0,30.0,89.0,0.7478992,-1.0,5.0,307.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response.IStatus,interface,1,0,0,0.0,0.0,4,0,0,0,0,2,2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1329,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1285.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpDeleteRequestTest.java,fi.iki.elonen.HttpDeleteRequestTest,class,2,0,3,0.0,0.0,32,0,4,0,0,5,5,7.0,0.0,13.0,5.0,0.2777778,0.2857143,3.0,41,2.0,0.0,3.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,5.0,5.0,7.0,0.0,13.0,5.0,0.2777778,0.2857143,3.0,41.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\webserver\src\test\java\fi\iki\elonen\TestCorsHttpServerWithSingleOrigin.java,fi.iki.elonen.TestCorsHttpServerWithSingleOrigin.1,anonymous,1,0,1,,0.0,6,0,1,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,67,1.0,0.0,1.0,,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,67.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\websocket\src\test\java\fi\iki\elonen\samples\echo\EchoWebSocketsTest.java,fi.iki.elonen.samples.echo.EchoWebSocketsTest,class,1,1,10,0.0,0.6,70,0,27,0,1,5,8,0.0,-1.0,14.0,1.0,0.06666667,-1.0,6.0,53,1.0,1.0,10.0,0.0,0.6,70.0,0.0,27.0,0.0,1.0,5.0,8.0,0.0,-1.0,14.0,1.0,0.06666667,-1.0,6.0,53.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\webserver\src\test\java\fi\iki\elonen\TestCorsHttpServer.java,fi.iki.elonen.TestCorsHttpServer.1,anonymous,1,0,1,,0.0,6,0,1,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,67,1.0,0.0,1.0,,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,67.0,0.0
C:\Users\syuuj\gitProject\nanohttpd\webserver\src\test\java\fi\iki\elonen\TestHttpServer.java,fi.iki.elonen.TestHttpServer,class,2,0,9,0.010989011,0.85714287,229,0,27,0,2,14,26,2.0,0.0,49.0,3.0,0.057692308,0.5,5.0,55,2.0,0.0,9.0,0.010989011,0.85714287,229.0,0.0,27.0,0.0,2.0,14.0,26.0,2.0,0.0,49.0,3.0,0.057692308,0.5,5.0,55.0,0.0
