file,class_x,method_x,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty,line,class_y,method_y,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\gitProject\spark\src\test\java\spark\FilterImplTest.java,spark.FilterImplTest$1,"handle/2[spark.Request,spark.Response]",0,5,1,2,0,0,2,0,0,0,25,spark.FilterImplTest$23,"handle/2[spark.Request,spark.Response]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\templateview\FreeMarkerExample.java,spark.examples.templateview.FreeMarkerExample,main/1[java.lang.String[]],0,3,1,8,1,3,1,0,0,0,11,spark.examples.templateview.FreeMarkerExample,main/1[java.lang.String[]],1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\RouteEntry.java,spark.route.RouteEntry,RouteEntry/0,10,0,1,2,0,0,0,0,0,0,35,spark.route.RouteEntry,RouteEntry/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\RouteEntry.java,spark.route.RouteEntry,toString/0,0,0,1,3,1,0,0,0,0,0,130,spark.route.RouteEntry,toString/0,0.0,2.0,1.0,0.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\RouteEntry.java,spark.route.RouteEntry,RouteEntry/1[spark.route.RouteEntry],0,0,1,6,0,0,1,0,0,0,38,spark.route.RouteEntry,RouteEntry/1[spark.route.RouteEntry],0.0,8.0,1.0,0.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\RouteEntry.java,spark.route.RouteEntry,"matches/2[spark.route.HttpMethod,java.lang.String]",11,1,7,10,2,1,2,0,0,0,45,spark.route.RouteEntry,"matches/2[spark.route.HttpMethod,java.lang.String]",4.0,2.0,0.33333334,2.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\RouteEntry.java,spark.route.RouteEntry,matchPath/1[java.lang.String],1,1,26,48,9,10,1,2,0,0,59,spark.route.RouteEntry,matchPath/1[java.lang.String],4.0,1.0,0.2,1.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\AbstractResource.java,spark.resource.AbstractResource,exists/0,0,2,3,15,3,1,0,0,0,0,48,spark.resource.AbstractResource,exists/0,1.0,1.0,0.5,1.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\AbstractResource.java,spark.resource.AbstractResource,createRelative/1[java.lang.String],0,1,1,3,0,0,1,0,0,0,173,spark.resource.AbstractResource,createRelative/1[java.lang.String],1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\AbstractResource.java,spark.resource.AbstractResource,lastModified/0,0,2,2,7,1,1,0,0,0,0,147,spark.resource.AbstractResource,lastModified/0,1.0,1.0,0.5,1.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\AbstractResource.java,spark.resource.AbstractResource,isReadable/0,0,0,1,3,1,0,0,0,0,0,68,spark.resource.AbstractResource,isReadable/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\AbstractResource.java,spark.resource.AbstractResource,getURI/0,0,2,2,9,1,1,0,0,0,0,94,spark.resource.AbstractResource,getURI/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\AbstractResource.java,spark.resource.AbstractResource,getFile/0,2,1,1,3,0,0,0,0,0,0,108,spark.resource.AbstractResource,getFile/0,1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\AbstractResource.java,spark.resource.AbstractResource,hashCode/0,0,1,1,3,1,0,0,0,0,0,214,spark.resource.AbstractResource,hashCode/0,1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\AbstractResource.java,spark.resource.AbstractResource,getFilename/0,1,0,1,3,1,0,0,0,0,0,182,spark.resource.AbstractResource,getFilename/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\AbstractResource.java,spark.resource.AbstractResource,toString/0,0,1,1,3,1,0,0,0,0,0,193,spark.resource.AbstractResource,toString/0,1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\AbstractResource.java,spark.resource.AbstractResource,getURL/0,7,1,1,3,0,0,0,0,0,0,85,spark.resource.AbstractResource,getURL/0,1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\AbstractResource.java,spark.resource.AbstractResource,equals/1[java.lang.Object],0,1,2,3,1,0,1,0,0,0,203,spark.resource.AbstractResource,equals/1[java.lang.Object],2.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\AbstractResource.java,spark.resource.AbstractResource,getFileForLastModifiedCheck/0,1,1,1,3,1,0,0,0,0,0,164,spark.resource.AbstractResource,getFileForLastModifiedCheck/0,0.0,1.0,1.0,0.0
