file,class_x,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc,class_y,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\client\handler\CommandBatchEncoder.java,org.redisson.client.handler.CommandBatchEncoder,33,class,2,1,9,0.0,1.0,17,0,7,0,1,2,5,org.redisson.client.handler.CommandBatchEncoder,0.0,0.0,5.0,0.0,0.0,-1.0,4.0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\PubSubPatternMessageListener.java,org.redisson.PubSubPatternMessageListener,28,class,1,2,5,0.75,0.5416667,44,0,7,0,3,8,17,org.redisson.PubSubPatternMessageListener,0.0,-1.0,2.0,8.0,0.8,-1.0,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\test\java\org\redisson\hibernate\ItemReadWrite.java,ItemReadWrite,31,class,1,1,17,0.0,0.7777778,32,0,0,0,4,9,9,org.redisson.hibernate.ItemReadWrite,0.0,-1.0,0.0,8.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\JndiRedissonRegionFactory.java,JndiRedissonRegionFactory,36,class,1,0,7,0.0,0.75,31,0,4,0,2,2,6,org.redisson.hibernate.JndiRedissonRegionFactory,9.0,1.0,1.0,2.0,0.6666667,0.0,1.0
C:\Users\syuuj\gitProject\redisson\redisson\src\test\java\org\redisson\RedissonLiveObjectServiceTest.java,org.redisson.RedissonLiveObjectServiceTest$Order,1849,innerclass,1,0,5,0.3,0.6,19,0,0,0,2,5,5,org.redisson.RedissonLiveObjectServiceTest$Order,0.0,-1.0,0.0,4.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RSortableAsync.java,org.redisson.api.RSortableAsync,27,interface,1,4,4,0.0,0.0,20,0,0,0,0,18,18,org.redisson.api.RSortableAsync,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson\src\test\java\org\redisson\RedissonSemaphoreTest.java,org.redisson.RedissonSemaphoreTest$2,101,anonymous,1,0,1,,0.0,19,0,4,0,0,1,3,org.redisson.RedissonSemaphoreTest$101,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\redisson\redisson\src\test\java\org\redisson\RedissonSemaphoreTest.java,org.redisson.RedissonSemaphoreTest$1,73,anonymous,1,0,1,,0.0,12,0,4,0,0,1,2,org.redisson.RedissonSemaphoreTest$73,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\client\RedisPubSubConnection.java,org.redisson.client.RedisPubSubConnection$2,157,anonymous,1,0,3,,0.0,10,0,3,0,0,1,3,org.redisson.client.RedisPubSubConnection$157,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\client\RedisPubSubConnection.java,org.redisson.client.RedisPubSubConnection$1,110,anonymous,1,0,3,,0.0,10,0,3,0,0,1,3,org.redisson.client.RedisPubSubConnection$110,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\codec\MsgPackJacksonCodec.java,org.redisson.codec.MsgPackJacksonCodec,30,class,3,1,4,0.0,0.0,11,0,2,0,0,3,3,org.redisson.codec.MsgPackJacksonCodec,4.0,0.0,0.0,0.0,-1.0,0.25,0.0
