file,class_x,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc,class_y,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\main\java\retrofit\MockRestAdapter.java,retrofit.MockRestAdapter$MockRxSupport,527,innerclass,1,0,6,0.0,0.5,32,0,1,0,2,2,2,retrofit.MockRestAdapter$MockRxSupport,0.0,-1.0,2.0,2.0,0.5,-1.0,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\mime\MimeHelper.java,retrofit.mime.MimeHelper,6,class,1,1,2,,0.0,10,0,1,0,0,1,2,retrofit.mime.MimeHelper,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedFile.java,retrofit.mime.TypedFile,29,class,1,2,4,1.0,0.54545456,65,0,12,0,3,11,18,retrofit.mime.TypedFile,0.0,-1.0,2.0,7.0,0.7777778,-1.0,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\converter\GsonConverter.java,retrofit.converter.GsonConverter$JsonTypedOutput,86,innerclass,1,0,2,0.3,0.5,20,0,1,0,2,5,5,retrofit.converter.GsonConverter$JsonTypedOutput,0.0,-1.0,1.0,4.0,0.8,-1.0,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest$Example,75,interface,1,0,9,0.0,0.0,9,0,0,0,0,7,7,retrofit.RestAdapterTest$Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$3MockAsyncExample,399,innerclass,1,0,3,,0.0,5,0,0,0,0,1,1,retrofit.MockRestAdapterTest$3MockAsyncExample,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedByteArray.java,retrofit.mime.TypedByteArray,29,class,1,15,4,0.5833333,0.3888889,45,1,6,0,2,9,16,retrofit.mime.TypedByteArray,0.0,-1.0,3.0,9.0,0.75,-1.0,2.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\client\ApacheClient.java,retrofit.client.ApacheClient$TypedOutputEntity,129,innerclass,2,0,2,0.4,0.33333334,23,0,3,0,1,6,6,retrofit.client.ApacheClient$TypedOutputEntity,0.0,0.0,0.0,1.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\UrlConnectionClientTest.java,retrofit.client.UrlConnectionClientTest$1,23,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,retrofit.client.UrlConnectionClientTest$23,1.0,1.0,1.0,0.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest$38Example,682,innerclass,1,0,3,,0.0,5,0,0,0,0,1,1,retrofit.RestMethodInfoTest$38Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest$36Example,649,innerclass,1,0,3,,0.0,5,0,0,0,0,1,1,retrofit.RestMethodInfoTest$36Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-samples\github-client\src\main\java\com\example\retrofit\GitHubClient.java,com.example.retrofit.GitHubClient,23,class,1,0,4,,0.0,18,0,5,2,1,1,2,com.example.retrofit.GitHubClient,0.0,-1.0,4.0,1.0,0.2,-1.0,3.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest$32Example,585,innerclass,1,0,3,,0.0,5,0,0,0,0,1,1,retrofit.RestMethodInfoTest$32Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest$34Example,617,innerclass,1,0,3,,0.0,5,0,0,0,0,1,1,retrofit.RestMethodInfoTest$34Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$1MockSyncExample,217,innerclass,1,0,1,,0.0,5,0,0,0,0,1,1,retrofit.MockRestAdapterTest$1MockSyncExample,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\Platform.java,retrofit.Platform$Base,69,innerclass,2,0,11,0.0,0.0,45,0,3,0,0,5,6,retrofit.Platform$Base,0.0,1.0,3.0,0.0,0.0,-1.0,2.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest,34,class,1,0,18,1.0,0.63,461,0,59,15,5,20,40,retrofit.MockRestAdapterTest,0.0,-1.0,143.0,27.0,0.15882353,-1.0,25.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter$Builder$4,573,anonymous,1,0,1,,0.0,5,0,0,0,0,1,1,retrofit.RestAdapter$Builder$573,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\main\java\retrofit\MockRestAdapter.java,retrofit.MockRestAdapter$MockHandler$DelayingCallback$7,472,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,retrofit.MockRestAdapter$MockHandler$DelayingCallback$472,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\main\java\retrofit\MockRestAdapter.java,retrofit.MockRestAdapter$MockHandler$DelayingCallback$8,481,anonymous,1,0,0,,0.0,5,0,0,0,0,1,1,retrofit.MockRestAdapter$MockHandler$DelayingCallback$481,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestMethodInfo.java,retrofit.RestMethodInfo$RequestType,77,enum,1,0,0,-1.0,0.0,4,0,0,0,0,0,0,retrofit.RestMethodInfo$RequestType,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest$30Example,553,innerclass,1,0,3,,0.0,5,0,0,0,0,1,1,retrofit.RestMethodInfoTest$30Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$11,564,anonymous,1,0,0,,0.0,7,0,4,0,0,1,1,retrofit.MockRestAdapterTest$564,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$10,560,anonymous,1,0,0,,0.0,5,0,0,0,0,1,1,retrofit.MockRestAdapterTest$560,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest$3,247,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0,retrofit.RestMethodInfoTest$247,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest$2,218,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0,retrofit.RestMethodInfoTest$218,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest$1,173,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0,retrofit.RestMethodInfoTest$173,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\client\OkClient.java,retrofit.client.OkClient,25,class,2,2,4,0.33333334,0.25,18,0,5,0,1,4,4,retrofit.client.OkClient,1.0,0.5,7.0,1.0,0.125,0.0,4.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$1,65,anonymous,1,0,1,,0.0,10,0,0,0,0,1,2,retrofit.MockRestAdapterTest$65,0.0,0.0,3.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$2,247,anonymous,1,0,2,0.0,0.0,8,0,1,0,0,2,2,retrofit.MockRestAdapterTest$247,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$3,307,anonymous,1,0,2,0.0,0.0,9,0,4,0,0,2,2,retrofit.MockRestAdapterTest$307,0.0,0.0,2.0,0.0,0.0,-1.0,2.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$4,343,anonymous,1,0,0,,0.0,6,0,4,0,0,1,1,retrofit.MockRestAdapterTest$343,0.0,0.0,2.0,0.0,0.0,-1.0,2.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest$66Example,1157,innerclass,1,0,4,,0.0,5,0,0,0,0,1,1,retrofit.RestMethodInfoTest$66Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$5,349,anonymous,1,0,0,,0.0,5,0,0,0,0,1,1,retrofit.MockRestAdapterTest$349,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$6,410,anonymous,1,0,2,0.0,0.0,9,0,4,0,0,2,2,retrofit.MockRestAdapterTest$410,0.0,0.0,2.0,0.0,0.0,-1.0,2.0
C:\Users\syuuj\gitProject\retrofit\retrofit-converters\wire\src\test\java\retrofit\converter\WireConverterTest.java,retrofit.converter.WireConverterTest,17,class,1,1,9,1.0,0.5555556,61,0,21,0,3,9,13,retrofit.converter.WireConverterTest,0.0,-1.0,7.0,6.0,0.46153846,-1.0,5.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$7,450,anonymous,1,0,0,,0.0,5,0,0,0,0,1,1,retrofit.MockRestAdapterTest$450,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$8,454,anonymous,1,0,1,,0.0,7,0,6,0,0,1,1,retrofit.MockRestAdapterTest$454,0.0,0.0,3.0,0.0,0.0,-1.0,3.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest$9,530,anonymous,1,0,2,0.0,0.0,9,0,4,0,0,2,2,retrofit.MockRestAdapterTest$530,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\ErrorHandler.java,retrofit.ErrorHandler,23,interface,1,12,2,,0.0,9,0,0,0,1,1,1,retrofit.ErrorHandler,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\ErrorHandlerTest.java,retrofit.ErrorHandlerTest$ExampleClient,25,interface,1,0,4,0.0,0.0,5,0,0,0,0,3,3,retrofit.ErrorHandlerTest$ExampleClient,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\FormUrlEncodedTypedOutput.java,retrofit.mime.FormUrlEncodedTypedOutput,23,class,1,2,1,0.3,0.4,36,0,6,0,1,5,9,retrofit.mime.FormUrlEncodedTypedOutput,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedInput.java,retrofit.mime.TypedInput,26,interface,1,24,0,0.0,0.0,5,0,0,0,0,3,3,retrofit.mime.TypedInput,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
