file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$DefaultTempFileManager,0.0,-1.0,2.0,4.0,0.6666667,-1.0,2.0,428
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\ShutdownTest.java,fi.iki.elonen.integration.ShutdownTest$TestServer,8.0,1.0,0.0,0.0,-1.0,0.0,0.0,50
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\GetAndPostIntegrationTest.java,fi.iki.elonen.integration.GetAndPostIntegrationTest$1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,175
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,0.0,-1.0,53.0,31.0,0.3690476,-1.0,19.0,151
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpChunkedResponseTest.java,fi.iki.elonen.HttpChunkedResponseTest$ChunkedInputStream,0.0,0.0,0.0,7.0,1.0,-1.0,0.0,44
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\IntegrationTestBase.java,fi.iki.elonen.integration.IntegrationTestBase,0.0,-1.0,1.0,2.0,0.6666667,-1.0,1.0,47
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$Response$Status,0.0,0.0,0.0,6.0,1.0,-1.0,0.0,1339
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$Response,0.0,-1.0,11.0,43.0,0.7962963,-1.0,9.0,1327
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\PutStreamIntegrationTest.java,fi.iki.elonen.integration.PutStreamIntegrationTest$TestServer,8.0,1.0,6.0,1.0,0.14285715,0.0,4.0,52
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$DefaultServerSocketFactory,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,476
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\CookieTest.java,fi.iki.elonen.CookieTest,0.0,-1.0,11.0,0.0,0.0,-1.0,1.0,44
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpDeleteRequestTest.java,fi.iki.elonen.HttpDeleteRequestTest,7.0,0.0,13.0,5.0,0.2777778,0.2857143,3.0,41
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\ServerSocketFactoryTest.java,fi.iki.elonen.ServerSocketFactoryTest$TestFactory,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,90
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$Response$ChunkedOutputStream,0.0,0.0,4.0,0.0,0.0,-1.0,2.0,1419
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\StatusTest.java,fi.iki.elonen.StatusTest,0.0,-1.0,45.0,1.0,0.02173913,-1.0,3.0,44
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\PutStreamIntegrationTest.java,fi.iki.elonen.integration.PutStreamIntegrationTest,2.0,0.5,2.0,0.0,0.0,0.0,2.0,50
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$ServerRunnable,0.0,-1.0,7.0,5.0,0.41666666,-1.0,3.0,1746
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$Cookie,0.0,-1.0,6.0,10.0,0.625,-1.0,4.0,214
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$ResponseException,0.0,0.0,0.0,3.0,1.0,-1.0,0.0,1722
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpServerTest.java,fi.iki.elonen.HttpServerTest$TestTempFileManager,0.0,0.5,0.0,0.0,-1.0,-1.0,0.0,132
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$SecureServerSocketFactory,0.0,-1.0,6.0,4.0,0.4,-1.0,1.0,488
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\CookieIntegrationTest.java,fi.iki.elonen.integration.CookieIntegrationTest,2.0,0.25,22.0,0.0,0.0,0.0,9.0,55
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\GZipIntegrationTest.java,fi.iki.elonen.integration.GZipIntegrationTest$TestServer,8.0,1.0,0.0,1.0,1.0,0.0,0.0,58
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpKeepAliveTest.java,fi.iki.elonen.HttpKeepAliveTest$1,0.0,-1.0,4.0,0.0,0.0,-1.0,3.0,88
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,7.0,0.05882353,86.0,17.0,0.16504854,0.2857143,5.0,45
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\GetAndPostIntegrationTest.java,fi.iki.elonen.integration.GetAndPostIntegrationTest$TestServer,8.0,1.0,3.0,2.0,0.4,0.0,2.0,67
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\CookieIntegrationTest.java,fi.iki.elonen.integration.CookieIntegrationTest$CookieTestServer,8.0,1.0,2.0,1.0,0.33333334,0.0,2.0,57
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$Response$1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1475
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$DefaultAsyncRunner,0.0,-1.0,2.0,4.0,0.6666667,-1.0,1.0,343
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$DefaultTempFileManagerFactory,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,465
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$ContentType,0.0,-1.0,0.0,23.0,1.0,-1.0,0.0,528
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpKeepAliveTest.java,fi.iki.elonen.HttpKeepAliveTest,7.0,0.0,3.0,5.0,0.625,0.14285715,2.0,44
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\LoadKeyStoreTest.java,fi.iki.elonen.LoadKeyStoreTest,0.0,-1.0,8.0,0.0,0.0,-1.0,3.0,47
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpChunkedResponseTest.java,fi.iki.elonen.HttpChunkedResponseTest$1,8.0,0.0,0.0,0.0,-1.0,0.0,0.0,88
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\ServerSocketFactoryTest.java,fi.iki.elonen.ServerSocketFactoryTest,8.0,0.0,5.0,1.0,0.16666667,0.0,3.0,47
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\CookieHandlerTest.java,fi.iki.elonen.CookieHandlerTest,7.0,0.0,18.0,8.0,0.30769232,0.14285715,8.0,55
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpParsingTest.java,fi.iki.elonen.HttpParsingTest,7.0,0.0,0.0,0.0,-1.0,0.0,0.0,40
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpPutRequestTest.java,fi.iki.elonen.HttpPutRequestTest,7.0,0.0,1.0,1.0,0.5,0.5714286,1.0,45
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\MimeTest.java,fi.iki.elonen.MimeTest,0.0,-1.0,5.0,0.0,0.0,-1.0,2.0,39
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpServerTest.java,fi.iki.elonen.HttpServerTest$1,8.0,1.0,1.0,1.0,0.5,0.0,1.0,215
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$Response$IStatus,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1329
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$IHTTPSession,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1235
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\BadRequestTest.java,fi.iki.elonen.BadRequestTest,7.0,0.0,0.0,0.0,-1.0,0.2857143,0.0,41
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpChunkedResponseTest.java,fi.iki.elonen.HttpChunkedResponseTest,7.0,0.0,3.0,0.0,0.0,0.2857143,3.0,42
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpGetRequestTest.java,fi.iki.elonen.HttpGetRequestTest,7.0,0.0,92.0,22.0,0.19298245,0.2857143,4.0,46
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpSessionTest.java,fi.iki.elonen.HttpSessionTest,7.0,0.0,9.0,3.0,0.25,0.0,3.0,45
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpPostRequestTest.java,fi.iki.elonen.HttpPostRequestTest,7.0,0.0,27.0,71.0,0.7244898,0.42857143,3.0,48
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$ClientHandler,0.0,-1.0,4.0,7.0,0.6363636,-1.0,3.0,168
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpSessionHeadersTest.java,fi.iki.elonen.HttpSessionHeadersTest,7.0,0.0,4.0,1.0,0.2,0.0,3.0,46
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\ShutdownTest.java,fi.iki.elonen.integration.ShutdownTest,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,48
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$TempFileManager,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1807
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpServerTest.java,fi.iki.elonen.HttpServerTest$TestServer,8.0,0.33333334,7.0,12.0,0.6315789,0.125,1.0,73
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\GZipIntegrationTest.java,fi.iki.elonen.integration.GZipIntegrationTest,2.0,0.11111111,26.0,2.0,0.071428575,0.5,6.0,56
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$TempFileManagerFactory,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1817
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$ServerSocketFactory,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1825
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$CookieHandler,0.0,-1.0,5.0,2.0,0.2857143,-1.0,4.0,255
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,0.0,-1.0,75.0,88.0,0.5398773,-1.0,19.0,603
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\InvalidRequestTest.java,fi.iki.elonen.InvalidRequestTest,7.0,0.0,16.0,4.0,0.2,0.14285715,1.0,40
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\GetAndPostIntegrationTest.java,fi.iki.elonen.integration.GetAndPostIntegrationTest,2.0,0.125,14.0,0.0,0.0,0.0,4.0,65
