file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,countyByZipCode/1[java.lang.String],False,42,2,3,1,2,1,2,3,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,lastName/0,False,82,2,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,zipCode/0,False,34,2,6,3,3,1,3,3,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,state/0,False,70,2,3,1,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,fullAddress/0,False,110,2,3,1,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,buildingNumber/0,False,106,2,3,0,3,1,3,3,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,stateAbbr/0,False,74,2,3,1,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,Address/1[com.github.javafaker.Faker],True,6,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,streetPrefix/0,False,50,2,3,1,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,streetName/0,False,10,2,3,1,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,cityPrefix/0,False,58,2,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,country/0,False,98,2,3,1,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,citySuffix/0,False,54,2,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,streetSuffix/0,False,46,2,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,zipCodeByState/1[java.lang.String],False,38,2,3,1,2,1,2,3,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,streetAddress/0,False,18,2,4,2,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,streetAddress/1[boolean],False,22,3,4,1,3,2,3,7,1,1,1,3,1,1,0,0,0,0,2,0,2,1,1,0,0,0,5,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,city/0,False,62,2,4,2,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,secondaryAddress/0,False,30,2,4,1,3,1,3,3,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,streetAddressNumber/0,False,14,2,3,1,2,1,3,3,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,timeZone/0,False,94,2,3,1,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,cityName/0,False,66,2,3,1,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,countryCode/0,False,102,2,3,1,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,firstName/0,False,78,2,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,latitude/0,False,86,2,3,1,2,1,3,3,1,0,0,3,0,0,0,0,0,1,1,2,0,2,0,0,0,0,1,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,longitude/0,False,90,2,3,1,2,1,3,3,1,0,0,3,0,0,0,0,0,1,1,2,0,2,0,0,0,0,1,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\idnumbers\SvSEIdNumber.java,com.github.javafaker.idnumbers.SvSEIdNumber,calculateDigitSum/1[java.lang.String],False,99,0,1,1,0,2,3,8,1,3,1,3,0,0,1,0,0,0,0,3,4,1,1,0,0,0,7,2,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\idnumbers\SvSEIdNumber.java,com.github.javafaker.idnumbers.SvSEIdNumber,getPattern/1[com.github.javafaker.Faker],False,38,2,4,2,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\idnumbers\SvSEIdNumber.java,com.github.javafaker.idnumbers.SvSEIdNumber,getValidSsn/1[com.github.javafaker.Faker],False,18,2,4,1,3,2,3,8,1,2,1,3,2,3,1,0,0,0,1,0,3,0,1,0,0,0,10,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\idnumbers\SvSEIdNumber.java,com.github.javafaker.idnumbers.SvSEIdNumber,calculateChecksum/1[java.lang.String],False,70,1,3,1,2,1,3,9,1,6,1,3,2,1,0,0,0,2,0,7,6,4,0,0,0,0,14,2,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\idnumbers\SvSEIdNumber.java,com.github.javafaker.idnumbers.SvSEIdNumber,getInvalidSsn/1[com.github.javafaker.Faker],False,28,2,4,1,3,2,3,8,1,2,1,3,2,3,1,0,0,0,1,0,3,0,1,0,0,0,10,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\idnumbers\SvSEIdNumber.java,com.github.javafaker.idnumbers.SvSEIdNumber,parseDate/1[java.lang.String],False,60,0,1,1,0,1,4,7,1,4,1,4,0,0,0,0,0,0,1,2,4,0,0,0,0,0,11,2,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\idnumbers\SvSEIdNumber.java,com.github.javafaker.idnumbers.SvSEIdNumber,validSwedishSsn/1[java.lang.String],False,42,1,6,4,2,5,5,16,4,2,1,5,2,2,0,2,1,0,0,3,2,0,2,0,0,0,14,0,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\main\java\com\github\javafaker\idnumbers\SvSEIdNumber.java,com.github.javafaker.idnumbers.SvSEIdNumber,calculateDigits/1[java.lang.String],False,83,0,1,1,0,3,2,15,1,4,1,2,0,0,1,1,0,0,1,6,6,3,2,0,0,0,8,2,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\test\java\com\github\javafaker\matchers\IsStringWithContents.java,com.github.javafaker.matchers.IsStringWithContents,describeTo/1[com.github.javafaker.matchers.Description],False,19,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,False
C:\Users\sugii syuji\gitProject\java-faker\src\test\java\com\github\javafaker\matchers\IsStringWithContents.java,com.github.javafaker.matchers.IsStringWithContents,matchesSafely/1[java.lang.String],False,11,0,4,4,0,3,2,4,2,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,4,0,False
