file,class,type,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y
C:\Users\syuuj\gitProject\libgdx\extensions\gdx-tools\src\com\badlogic\gdx\tools\hiero\Hiero.java,com.badlogic.gdx.tools.hiero.Hiero.Splash.27.29,anonymous,1,0,0,,0.0,5,0,1,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1398,1.0,0.0,0.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1391.0
C:\Users\syuuj\gitProject\libgdx\extensions\gdx-tools\src\com\badlogic\gdx\tools\hiero\Hiero.java,com.badlogic.gdx.tools.hiero.Hiero.Splash.27.28,anonymous,1,0,0,,0.0,5,0,1,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1388,1.0,0.0,0.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1381.0
C:\Users\syuuj\gitProject\libgdx\extensions\gdx-tools\src\com\badlogic\gdx\tools\headers\HeaderFixer.java,com.badlogic.gdx.tools.headers.HeaderFixer,class,2,1,3,0.0,0.5,42,0,3,1,2,2,3,0.0,-1.0,1.0,2.0,0.6666667,-1.0,1.0,27,2.0,1.0,3.0,0.0,0.5,42.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,-1.0,1.0,2.0,0.6666667,-1.0,1.0,27.0
C:\Users\syuuj\gitProject\libgdx\gdx\src\com\badlogic\gdx\graphics\g3d\model\data\ModelTexture.java,com.badlogic.gdx.graphics.g3d.model.data.ModelTexture,class,1,3,1,-1.0,,18,0,0,0,16,0,0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,21,1.0,3.0,1.0,-1.0,,18.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,21.0
C:\Users\syuuj\gitProject\libgdx\backends\gdx-backend-android\src\com\badlogic\gdx\backends\android\AndroidFragmentApplication.java,com.badlogic.gdx.backends.android.AndroidFragmentApplication.Callbacks,interface,1,0,0,,0.0,3,0,0,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,32,1.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,32.0
C:\Users\syuuj\gitProject\libgdx\backends\gdx-backends-gwt\src\com\badlogic\gdx\backends\gwt\DefaultGwtAudio.java,com.badlogic.gdx.backends.gwt.DefaultGwtAudio,class,1,1,10,0.3,0.4,18,0,2,0,1,5,5,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,27,1.0,1.0,10.0,0.3,0.4,18.0,0.0,2.0,0.0,1.0,5.0,5.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,27.0
C:\Users\syuuj\gitProject\libgdx\tests\gdx-tests\src\com\badlogic\gdx\tests\BitmapFontFlipTest.java,com.badlogic.gdx.tests.BitmapFontFlipTest,class,2,1,10,1.0,0.5982144,119,0,26,0,8,7,14,0.0,0.42857143,57.0,48.0,0.45714286,-1.0,11.0,32,3.0,3.0,10.0,1.0,0.5982144,119.0,0.0,25.0,0.0,8.0,7.0,14.0,0.0,0.42857143,57.0,48.0,0.45714286,-1.0,11.0,32.0
C:\Users\syuuj\gitProject\libgdx\gdx\src\com\badlogic\gdx\utils\DelayedRemovalArray.java,com.badlogic.gdx.utils.DelayedRemovalArray,class,2,2,4,0.41846153,0.69135803,138,0,25,0,3,27,55,1.0,0.7894737,6.0,28.0,0.8235294,0.0,2.0,32,2.0,2.0,4.0,0.41846153,0.69135803,138.0,0.0,25.0,0.0,3.0,27.0,55.0,1.0,0.7894737,6.0,28.0,0.8235294,0.0,2.0,32.0
C:\Users\syuuj\gitProject\libgdx\gdx\src\com\badlogic\gdx\utils\compression\lz\OutWindow.java,com.badlogic.gdx.utils.compression.lz.OutWindow,class,1,2,2,1.0,0.45,52,0,3,0,5,8,19,0.0,-1.0,0.0,34.0,1.0,-1.0,0.0,7,1.0,2.0,2.0,1.0,0.45,52.0,0.0,3.0,0.0,5.0,8.0,19.0,0.0,-1.0,0.0,34.0,1.0,-1.0,0.0,7.0
C:\Users\syuuj\gitProject\libgdx\gdx\src\com\badlogic\gdx\scenes\scene2d\utils\UIUtils.java,com.badlogic.gdx.scenes.scene2d.utils.UIUtils,class,1,6,0,0.015151516,0.89230764,47,0,4,0,5,13,22,0.0,-1.0,20.0,2.0,0.09090909,-1.0,2.0,8,1.0,6.0,0.0,0.015151516,0.89230764,47.0,0.0,4.0,0.0,5.0,13.0,22.0,0.0,-1.0,20.0,2.0,0.09090909,-1.0,2.0,8.0
C:\Users\syuuj\gitProject\libgdx\gdx\src\com\badlogic\gdx\graphics\g3d\shaders\DefaultShader.java,com.badlogic.gdx.graphics.g3d.shaders.DefaultShader.Setters,innerclass,3,0,3,-1.0,,236,0,0,2,29,0,0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,123,3.0,0.0,3.0,-1.0,,236.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,123.0
C:\Users\syuuj\gitProject\libgdx\extensions\gdx-box2d\gdx-box2d-gwt\src\com\badlogic\gdx\physics\box2d\gwt\emu\org\jbox2d\dynamics\contacts\ContactSolver.java,org.jbox2d.dynamics.contacts.PositionSolverManifold,class,1,1,4,,0.0,67,0,1,0,3,1,5,0.0,-1.0,116.0,3.0,0.025210084,-1.0,5.0,1008,1.0,1.0,4.0,,0.0,67.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,-1.0,116.0,3.0,0.025210084,-1.0,5.0,1008.0
C:\Users\syuuj\gitProject\libgdx\gdx\src\com\badlogic\gdx\graphics\g2d\CpuSpriteBatch.java,com.badlogic.gdx.graphics.g2d.CpuSpriteBatch,class,2,1,9,0.7017544,0.78571427,461,0,38,0,5,28,93,2.0,0.56,198.0,191.0,0.49100256,0.5,7.0,33,2.0,1.0,9.0,0.7017544,0.78571427,461.0,0.0,38.0,0.0,5.0,28.0,93.0,2.0,0.56,198.0,191.0,0.49100256,0.5,7.0,33.0
C:\Users\syuuj\gitProject\libgdx\extensions\gdx-tools\src\com\badlogic\gdx\tools\texturepacker\MaxRectsPacker.java,com.badlogic.gdx.tools.texturepacker.MaxRectsPacker.MaxRects,innerclass,1,0,5,0.5,0.6764706,371,0,22,0,3,17,125,0.0,-1.0,353.0,12.0,0.03287671,-1.0,7.0,299,1.0,0.0,5.0,0.5,0.6764706,371.0,0.0,22.0,0.0,3.0,17.0,125.0,0.0,-1.0,353.0,12.0,0.03287671,-1.0,7.0,299.0
C:\Users\syuuj\gitProject\libgdx\tests\gdx-tests\src\com\badlogic\gdx\tests\SpriteCacheTest.java,com.badlogic.gdx.tests.SpriteCacheTest,class,3,3,8,0.4,0.6493507,133,0,24,0,10,7,21,0.0,0.42857143,30.0,56.0,0.6511628,-1.0,12.0,33,3.0,3.0,8.0,0.4,0.6493507,135.0,0.0,25.0,0.0,10.0,7.0,21.0,0.0,0.42857143,32.0,56.0,0.6363636,-1.0,13.0,33.0
