file,class_x,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc,class_y,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Document.java,org.jsoup.nodes.Document$QuirksMode,597,enum,1,0,0,-1.0,0.0,1,0,0,0,0,0,0,org.jsoup.nodes.Document$QuirksMode,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,40,class,1,6,19,0.083333336,0.89285713,172,0,67,1,7,12,69,org.jsoup.helper.DataUtil,0.0,-1.0,7.0,14.0,0.6666667,-1.0,6.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\StructuralEvaluator.java,org.jsoup.select.StructuralEvaluator$ImmediateParent,77,innerclass,3,0,3,0.0,0.0,13,0,3,0,0,3,5,org.jsoup.select.StructuralEvaluator$ImmediateParent,0.0,0.5,0.0,2.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,697,interface,1,0,5,0.0,0.0,12,0,0,0,0,10,10,org.jsoup.Connection$Response,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,9,class,4,3,2,0.0,0.0,50,0,12,0,0,13,13,org.jsoup.helper.ChangeNotifyingArrayList,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\helper\DataUtilTest.java,org.jsoup.helper.DataUtilTest,14,class,1,1,12,0.0,0.0,134,0,32,0,0,22,23,org.jsoup.helper.DataUtilTest,0.0,-1.0,32.0,0.0,0.0,-1.0,4.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IsOnlyOfType,614,innerclass,2,0,5,0.0,0.0,15,0,4,0,0,2,7,org.jsoup.select.Evaluator$IsOnlyOfType,0.0,0.5,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IndexEvaluator,653,innerclass,2,0,1,,0.0,6,0,0,0,1,1,1,org.jsoup.select.Evaluator$IndexEvaluator,0.0,0.0,0.0,1.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\select\CssTest.java,org.jsoup.select.CssTest,13,class,1,1,9,0.9,0.5,158,0,18,0,2,20,28,org.jsoup.select.CssTest,0.0,-1.0,19.0,3.0,0.13636364,-1.0,2.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Entities.java,org.jsoup.nodes.Entities$CoreCharset,293,enum,1,0,1,,0.0,6,0,2,0,0,1,3,org.jsoup.nodes.Entities$CoreCharset,0.0,0.0,0.0,3.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\parser\ParserSettingsTest.java,org.jsoup.parser.ParserSettingsTest,10,class,1,0,4,0.0,0.0,31,0,9,0,0,3,3,org.jsoup.parser.ParserSettingsTest,0.0,-1.0,5.0,0.0,0.0,-1.0,3.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\safety\Cleaner.java,org.jsoup.safety.Cleaner,35,class,1,5,16,0.1,0.5714286,102,0,23,2,1,7,11,org.jsoup.safety.Cleaner,0.0,-1.0,2.0,2.0,0.5,-1.0,2.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,43,class,6,121,48,0.098143235,0.93877554,745,3,167,1,7,126,248,org.jsoup.nodes.Element,14.0,0.2195122,30.0,47.0,0.6103896,0.5,11.0
