file,class,type,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y,RefusedBequest
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\safety\Cleaner.java,org.jsoup.safety.Cleaner.CleaningVisitor,innerclass,1,0,8,1.0,0.33333334,42,0,9,0,3,3,11,0.0,-1.0,4.0,8.0,0.6666667,-1.0,3.0,107,1.0,0.0,8.0,1.0,0.33333334,42.0,0.0,9.0,0.0,3.0,3.0,11.0,0.0,-1.0,4.0,8.0,0.6666667,-1.0,3.0,107.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator.AttributeKeyPair,innerclass,2,0,3,1.0,0.0,17,0,7,0,2,2,4,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,302,2.0,0.0,3.0,1.0,0.0,17.0,0.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,302.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\integration\ParseTest.java,org.jsoup.integration.ParseTest,class,1,9,12,0.0,0.0,154,0,44,0,0,18,21,0.0,-1.0,8.0,18.0,0.6923077,-1.0,6.0,27,1.0,9.0,12.0,0.0,0.0,154.0,0.0,44.0,0.0,0.0,18.0,21.0,0.0,-1.0,8.0,18.0,0.6923077,-1.0,6.0,27.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator.IsNthLastOfType,innerclass,3,0,4,0.0,0.0,17,0,7,0,0,3,6,4.0,1.0,1.0,0.0,0.0,0.0,1.0,545,3.0,0.0,4.0,0.0,0.0,17.0,0.0,7.0,0.0,0.0,3.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,545.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\Tag.java,org.jsoup.parser.Tag,class,1,20,4,0.7157895,0.84033614,160,0,14,0,17,21,51,0.0,-1.0,8.0,54.0,0.87096775,-1.0,2.0,14,1.0,20.0,4.0,0.7157895,0.84033614,160.0,0.0,14.0,0.0,17.0,21.0,51.0,0.0,-1.0,8.0,54.0,0.87096775,-1.0,2.0,14.0,1.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\Token.java,org.jsoup.parser.Token.Character,innerclass,2,0,2,0.3,0.4,21,0,1,0,1,5,5,0.0,0.25,1.0,5.0,0.8333333,-1.0,1.0,357,2.0,0.0,2.0,0.3,0.4,21.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,0.25,1.0,5.0,0.8333333,-1.0,1.0,319.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator.IsLastOfType,innerclass,4,0,1,0.0,0.0,8,0,0,0,0,2,2,4.0,1.0,0.0,0.0,-1.0,0.0,0.0,427,4.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,-1.0,0.0,0.0,427.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\parser\ParserTest.java,org.jsoup.parser.ParserTest,class,1,0,5,0.0,0.0,20,0,9,0,0,3,4,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,12,1.0,0.0,2.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,7.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator.Attribute,innerclass,2,0,3,1.0,0.0,12,0,2,0,1,3,3,0.0,0.5,0.0,3.0,1.0,-1.0,0.0,128,2.0,0.0,3.0,1.0,0.0,12.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,0.5,0.0,3.0,1.0,-1.0,0.0,128.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\integration\servlets\RedirectServlet.java,org.jsoup.integration.servlets.RedirectServlet,class,3,1,6,0.0,0.6,23,0,7,0,5,2,5,3.0,1.0,5.0,4.0,0.44444445,0.0,2.0,9,3.0,1.0,6.0,0.0,0.6,23.0,0.0,7.0,0.0,5.0,2.0,5.0,3.0,1.0,5.0,4.0,0.44444445,0.0,2.0,9.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\internal\StringUtil.java,org.jsoup.internal.StringUtil.StringJoiner,innerclass,1,0,4,1.0,0.5,25,0,5,0,3,4,5,0.0,-1.0,0.0,8.0,1.0,-1.0,0.0,71,1.0,0.0,4.0,1.0,0.5,25.0,0.0,5.0,0.0,3.0,4.0,5.0,0.0,-1.0,0.0,8.0,1.0,-1.0,0.0,71.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\parser\XmlTreeBuilderTest.java,org.jsoup.parser.XmlTreeBuilderTest,class,1,0,17,0.0,0.0,189,0,58,0,0,29,29,0.0,-1.0,27.0,0.0,0.0,-1.0,11.0,27,1.0,0.0,17.0,0.0,0.0,181.0,0.0,55.0,0.0,0.0,28.0,28.0,0.0,-1.0,27.0,0.0,0.0,-1.0,11.0,27.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\NodeFilter.java,org.jsoup.select.NodeFilter.FilterResult,enum,1,0,0,-1.0,0.0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,30,1.0,0.0,0.0,-1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,30.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection.KeyVal,interface,1,0,2,0.0,0.0,11,0,0,0,0,9,9,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,771,1.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,771.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Entities.java,org.jsoup.nodes.Entities,class,1,10,11,0.16666667,0.8333333,204,0,34,2,6,13,54,0.0,-1.0,17.0,12.0,0.41379312,-1.0,6.0,23,1.0,9.0,11.0,0.16666667,0.8333333,194.0,0.0,33.0,2.0,6.0,13.0,50.0,0.0,-1.0,17.0,12.0,0.41379312,-1.0,6.0,23.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\Token.java,org.jsoup.parser.Token.CData,innerclass,3,0,1,0.0,0.0,9,0,2,0,0,2,2,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,386,3.0,0.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,348.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Elements.java,org.jsoup.select.Elements,class,4,40,17,0.0,0.0,286,0,59,0,0,56,110,0.0,0.0,6.0,0.0,0.0,-1.0,4.0,27,4.0,39.0,17.0,0.0,0.0,286.0,0.0,59.0,0.0,0.0,56.0,110.0,0.0,0.0,6.0,0.0,0.0,-1.0,4.0,27.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator.AttributeWithValueContaining,innerclass,3,0,4,0.0,0.0,11,0,5,0,0,3,3,0.0,0.5,0.0,5.0,1.0,-1.0,0.0,258,3.0,0.0,4.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.5,0.0,5.0,1.0,-1.0,0.0,258.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator.AllElements,innerclass,2,0,2,0.0,0.0,8,0,0,0,0,2,2,0.0,0.5,0.0,0.0,-1.0,-1.0,0.0,328,2.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,-1.0,-1.0,0.0,328.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.46,anonymous,1,0,3,,0.0,28,0,6,0,0,1,5,0.0,1.0,0.0,8.0,1.0,-1.0,0.0,968,1.0,0.0,3.0,,0.0,28.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,8.0,1.0,-1.0,0.0,973.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.47,anonymous,1,0,3,,0.0,22,0,10,0,0,1,4,0.0,1.0,0.0,6.0,1.0,-1.0,0.0,996,1.0,0.0,3.0,,0.0,22.0,0.0,10.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,6.0,1.0,-1.0,0.0,1001.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.48,anonymous,1,0,3,,0.0,23,0,6,0,0,1,4,0.0,1.0,0.0,7.0,1.0,-1.0,0.0,1018,1.0,0.0,3.0,,0.0,23.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,7.0,1.0,-1.0,0.0,1023.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\helper\HttpConnectionTest.java,org.jsoup.helper.HttpConnectionTest,class,1,0,15,0.0,0.0,243,0,71,0,0,27,29,0.0,-1.0,23.0,0.0,0.0,-1.0,7.0,16,1.0,0.0,15.0,0.0,0.0,243.0,0.0,71.0,0.0,0.0,27.0,29.0,0.0,-1.0,23.0,0.0,0.0,-1.0,7.0,16.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\safety\CleanerTest.java,org.jsoup.safety.CleanerTest,class,1,0,9,0.0,0.0,239,0,40,0,0,36,36,0.0,-1.0,7.0,0.0,0.0,-1.0,4.0,18,1.0,0.0,9.0,0.0,0.0,239.0,0.0,40.0,0.0,0.0,36.0,36.0,0.0,-1.0,7.0,0.0,0.0,-1.0,4.0,18.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.49,anonymous,1,0,3,,0.0,33,0,7,0,0,1,6,0.0,1.0,0.0,8.0,1.0,-1.0,0.0,1041,1.0,0.0,3.0,,0.0,33.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,8.0,1.0,-1.0,0.0,1046.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.42,anonymous,1,0,2,,0.0,20,0,6,0,0,1,3,0.0,1.0,1.0,4.0,0.8,-1.0,1.0,887,1.0,0.0,2.0,,0.0,20.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,0.8,-1.0,1.0,891.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\TextNode.java,org.jsoup.nodes.TextNode,class,3,21,10,0.0,0.0,61,1,29,0,0,15,28,14.0,0.35714287,0.0,5.0,1.0,0.14285715,0.0,12,3.0,21.0,10.0,0.0,0.0,61.0,1.0,29.0,0.0,0.0,15.0,28.0,14.0,0.35714287,0.0,5.0,1.0,0.14285715,0.0,12.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.43,anonymous,1,0,3,,0.0,11,0,6,0,0,1,3,0.0,1.0,0.0,2.0,1.0,-1.0,0.0,907,1.0,0.0,3.0,,0.0,11.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,-1.0,0.0,911.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.44,anonymous,1,0,2,,0.0,20,0,7,0,0,1,4,0.0,1.0,0.0,4.0,1.0,-1.0,0.0,920,1.0,0.0,2.0,,0.0,20.0,0.0,8.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,1.0,-1.0,0.0,925.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator.AttributeWithValue,innerclass,3,0,3,0.0,0.0,11,0,5,0,0,3,3,0.0,0.5,0.0,4.0,1.0,-1.0,0.0,178,3.0,0.0,3.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.5,0.0,4.0,1.0,-1.0,0.0,178.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\nodes\BuildEntities.java,org.jsoup.nodes.BuildEntities.ByCode,innerclass,1,0,2,,0.0,15,0,2,0,0,1,7,0.0,-1.0,8.0,0.0,0.0,-1.0,2.0,114,1.0,0.0,2.0,,0.0,15.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,-1.0,8.0,0.0,0.0,-1.0,2.0,114.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\nodes\ElementTest.java,org.jsoup.nodes.ElementTest.1,anonymous,1,0,1,0.0,0.0,7,0,1,0,0,2,2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1741,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1741.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.45,anonymous,1,0,3,,0.0,28,0,7,0,0,1,5,0.0,1.0,0.0,8.0,1.0,-1.0,0.0,940,1.0,0.0,3.0,,0.0,28.0,0.0,7.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,8.0,1.0,-1.0,0.0,945.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\nodes\ElementTest.java,org.jsoup.nodes.ElementTest.2,anonymous,1,0,2,0.0,0.0,8,0,0,0,0,2,2,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,1763,1.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,1763.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator.AttributeWithValueNot,innerclass,3,0,3,0.0,0.0,11,0,3,0,0,3,3,0.0,0.5,0.0,3.0,1.0,-1.0,0.0,198,3.0,0.0,3.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.5,0.0,3.0,1.0,-1.0,0.0,198.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\ParseErrorList.java,org.jsoup.parser.ParseErrorList,class,4,8,2,0.4,0.5555555,25,0,1,0,3,6,7,0.0,0.0,0.0,7.0,1.0,-1.0,0.0,10,4.0,8.0,2.0,0.4,0.5555555,25.0,0.0,1.0,0.0,3.0,6.0,7.0,0.0,0.0,0.0,7.0,1.0,-1.0,0.0,10.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\nodes\FormElementTest.java,org.jsoup.nodes.FormElementTest,class,1,0,15,0.0,0.0,130,0,47,0,0,14,15,0.0,-1.0,27.0,0.0,0.0,-1.0,7.0,24,1.0,0.0,15.0,0.0,0.0,130.0,0.0,47.0,0.0,0.0,14.0,15.0,0.0,-1.0,27.0,0.0,0.0,-1.0,7.0,24.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element.1,anonymous,1,0,4,0.0,0.0,18,0,8,0,0,2,12,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1212,1.0,0.0,4.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,2.0,12.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1212.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element.2,anonymous,1,0,2,0.0,0.0,10,0,2,0,0,2,3,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1249,1.0,0.0,2.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1249.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\SerializationException.java,org.jsoup.SerializationException,class,4,5,0,0.0,0.0,14,0,0,0,0,4,4,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,7,4.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,7.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\CombiningEvaluator.java,org.jsoup.select.CombiningEvaluator.Or,innerclass,3,0,5,0.0,0.0,28,0,7,0,0,6,9,0.0,0.33333334,1.0,3.0,0.75,-1.0,1.0,67,3.0,0.0,5.0,0.0,0.0,28.0,0.0,7.0,0.0,0.0,6.0,9.0,0.0,0.33333334,1.0,3.0,0.75,-1.0,1.0,67.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator.ContainsText,innerclass,2,0,3,1.0,0.0,12,0,4,0,1,3,3,0.0,0.5,0.0,3.0,1.0,-1.0,0.0,664,2.0,0.0,3.0,1.0,0.0,12.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,0.5,0.0,3.0,1.0,-1.0,0.0,664.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection.Base,interface,1,0,4,0.0,0.0,20,0,0,0,0,18,18,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,384,1.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,384.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\nodes\EntitiesTest.java,org.jsoup.nodes.EntitiesTest,class,1,0,10,0.0,0.0,122,0,20,0,0,16,16,0.0,-1.0,18.0,0.0,0.0,-1.0,2.0,11,1.0,0.0,9.0,0.0,0.0,115.0,0.0,17.0,0.0,0.0,15.0,15.0,0.0,-1.0,18.0,0.0,0.0,-1.0,2.0,10.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.50,anonymous,1,0,3,,0.0,28,0,7,0,0,1,5,0.0,1.0,0.0,8.0,1.0,-1.0,0.0,1074,1.0,0.0,3.0,,0.0,28.0,0.0,7.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,8.0,1.0,-1.0,0.0,1079.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.51,anonymous,1,0,2,,0.0,26,0,6,0,0,1,8,0.0,1.0,1.0,4.0,0.8,-1.0,1.0,1102,1.0,0.0,2.0,,0.0,26.0,0.0,6.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,4.0,0.8,-1.0,1.0,1107.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator.IsNthOfType,innerclass,3,0,4,0.0,0.0,18,0,4,0,0,3,7,4.0,1.0,0.0,0.0,-1.0,0.0,0.0,522,3.0,0.0,4.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,3.0,7.0,4.0,1.0,0.0,0.0,-1.0,0.0,0.0,522.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator.Id,innerclass,2,0,2,1.0,0.0,12,0,3,0,1,3,3,0.0,0.5,0.0,2.0,1.0,-1.0,0.0,84,2.0,0.0,2.0,1.0,0.0,12.0,0.0,3.0,0.0,1.0,3.0,3.0,0.0,0.5,0.0,2.0,1.0,-1.0,0.0,84.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\integration\ConnectTest.java,org.jsoup.integration.ConnectTest,class,1,1,30,0.17576317,0.5833333,411,0,94,0,1,48,57,0.0,-1.0,95.0,22.0,0.18803419,-1.0,21.0,35,1.0,1.0,30.0,0.17576317,0.5833333,411.0,0.0,94.0,0.0,1.0,48.0,57.0,0.0,-1.0,95.0,22.0,0.18803419,-1.0,21.0,35.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.52,anonymous,1,0,2,,0.0,35,0,8,0,0,1,9,0.0,1.0,1.0,7.0,0.875,-1.0,1.0,1129,1.0,0.0,2.0,,0.0,35.0,0.0,8.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,7.0,0.875,-1.0,1.0,1134.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\test\java\org\jsoup\parser\TagTest.java,org.jsoup.parser.TagTest,class,1,0,3,0.0,0.0,57,0,15,0,0,11,11,0.0,-1.0,5.0,0.0,0.0,-1.0,3.0,13,1.0,0.0,3.0,0.0,0.0,57.0,0.0,15.0,0.0,0.0,11.0,11.0,0.0,-1.0,5.0,0.0,0.0,-1.0,3.0,13.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\StructuralEvaluator.java,org.jsoup.select.StructuralEvaluator.PreviousSibling,innerclass,3,0,3,0.0,0.0,17,0,3,0,0,3,6,0.0,0.5,0.0,2.0,1.0,-1.0,0.0,96,3.0,0.0,3.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.5,0.0,2.0,1.0,-1.0,0.0,96.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.57,anonymous,1,0,2,,0.0,28,0,6,0,0,1,5,0.0,1.0,2.0,6.0,0.75,-1.0,1.0,1304,1.0,0.0,2.0,,0.0,28.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,0.75,-1.0,1.0,1309.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\safety\Whitelist.java,org.jsoup.safety.Whitelist,class,2,4,5,0.0,0.0,68,0,17,0,0,19,19,2.0,0.7058824,1.0,0.0,0.0,1.0,1.0,18,2.0,4.0,5.0,0.0,0.0,68.0,0.0,17.0,0.0,0.0,19.0,19.0,2.0,0.7058824,1.0,0.0,0.0,1.0,1.0,18.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.58,anonymous,1,0,2,,0.0,28,0,6,0,0,1,5,0.0,1.0,2.0,6.0,0.75,-1.0,1.0,1332,1.0,0.0,2.0,,0.0,28.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,0.75,-1.0,1.0,1337.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.59,anonymous,1,0,2,,0.0,36,0,5,0,0,1,10,0.0,1.0,2.0,7.0,0.7777778,-1.0,1.0,1360,1.0,0.0,2.0,,0.0,36.0,0.0,5.0,0.0,0.0,1.0,10.0,0.0,1.0,2.0,7.0,0.7777778,-1.0,1.0,1365.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\examples\HtmlToPlainText.java,org.jsoup.examples.HtmlToPlainText.FormattingVisitor,innerclass,1,0,5,0.0,0.6666667,44,0,14,0,3,4,18,0.0,-1.0,2.0,8.0,0.8,-1.0,1.0,69,1.0,0.0,5.0,0.0,0.6666667,44.0,0.0,14.0,0.0,3.0,4.0,18.0,0.0,-1.0,2.0,8.0,0.8,-1.0,1.0,69.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.53,anonymous,1,0,2,,0.0,35,0,9,0,0,1,10,0.0,1.0,1.0,6.0,0.85714287,-1.0,1.0,1164,1.0,0.0,2.0,,0.0,35.0,0.0,9.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,6.0,0.85714287,-1.0,1.0,1169.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Collector.java,org.jsoup.select.Collector,class,1,2,9,0.0,0.0,54,0,2,2,0,3,3,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,16,1.0,2.0,9.0,0.0,0.0,54.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,16.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\select\Collector.java,org.jsoup.select.Collector.Accumulator,innerclass,1,0,5,0.33333334,0.33333334,18,0,2,0,3,3,5,0.0,-1.0,0.0,4.0,1.0,-1.0,0.0,32,1.0,0.0,5.0,0.33333334,0.33333334,18.0,0.0,2.0,0.0,3.0,3.0,5.0,0.0,-1.0,0.0,4.0,1.0,-1.0,0.0,32.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.54,anonymous,1,0,2,,0.0,29,0,10,0,0,1,6,0.0,1.0,8.0,5.0,0.3846154,-1.0,2.0,1199,1.0,0.0,2.0,,0.0,29.0,0.0,10.0,0.0,0.0,1.0,6.0,0.0,1.0,8.0,5.0,0.3846154,-1.0,2.0,1204.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.55,anonymous,1,0,2,,0.0,38,0,5,0,0,1,10,0.0,1.0,3.0,7.0,0.7,-1.0,1.0,1227,1.0,0.0,2.0,,0.0,38.0,0.0,5.0,0.0,0.0,1.0,10.0,0.0,1.0,3.0,7.0,0.7,-1.0,1.0,1232.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\nodes\Attributes.java,org.jsoup.nodes.Attributes.Dataset.DatasetIterator,innerclass,1,0,2,1.0,0.33333334,17,0,9,0,2,3,5,0.0,-1.0,3.0,1.0,0.25,-1.0,1.0,486,1.0,0.0,2.0,1.0,0.33333334,17.0,0.0,9.0,0.0,2.0,3.0,5.0,0.0,-1.0,3.0,1.0,0.25,-1.0,1.0,490.0,0.0
C:\Users\syuuj\gitProject\jsoup\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState.56,anonymous,1,0,2,,0.0,35,0,5,0,0,1,10,0.0,1.0,3.0,6.0,0.6666667,-1.0,1.0,1267,1.0,0.0,2.0,,0.0,35.0,0.0,5.0,0.0,0.0,1.0,10.0,0.0,1.0,3.0,6.0,0.6666667,-1.0,1.0,1272.0,0.0
