file,class_x,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc,class_y,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager$1,60,anonymous,1,0,0,,0.0,6,0,1,0,0,1,1,ysoserial.secmgr.ExecCheckingSecurityManager$60,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections2.java,ysoserial.payloads.CommonsCollections2,29,class,1,1,9,0.0,0.0,17,0,5,0,0,2,2,ysoserial.payloads.CommonsCollections2,0.0,-1.0,2.0,1.0,0.33333334,-1.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections1.java,ysoserial.payloads.CommonsCollections1,42,class,2,2,10,0.0,0.0,16,0,5,0,0,2,2,ysoserial.payloads.CommonsCollections1,0.0,0.0,8.0,1.0,0.11111111,-1.0,7.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections4.java,ysoserial.payloads.CommonsCollections4,28,class,1,1,13,0.0,0.0,22,0,5,0,0,2,2,ysoserial.payloads.CommonsCollections4,0.0,-1.0,7.0,1.0,0.125,-1.0,4.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\annotation\Dependencies.java,ysoserial.payloads.annotation.Dependencies$Utils,14,class,1,0,1,,0.0,11,0,2,0,0,1,3,ysoserial.payloads.annotation.Dependencies$Utils,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections3.java,ysoserial.payloads.CommonsCollections3,29,class,2,1,12,0.0,0.0,16,0,6,0,0,2,2,ysoserial.payloads.CommonsCollections3,0.0,0.0,4.0,1.0,0.2,-1.0,4.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\RMIRegistryExploit.java,ysoserial.exploit.RMIRegistryExploit,21,class,1,1,3,0.0,0.0,28,0,7,0,0,2,2,ysoserial.exploit.RMIRegistryExploit,0.0,-1.0,5.0,0.0,0.0,-1.0,5.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\PayloadRunner.java,ysoserial.payloads.util.PayloadRunner$1,19,anonymous,1,0,3,,0.0,9,0,4,0,0,1,3,ysoserial.payloads.util.PayloadRunner$19,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\Throwables.java,ysoserial.Throwables,3,class,1,2,1,,0.0,6,0,2,0,0,1,3,ysoserial.Throwables,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,7,class,2,2,1,0.0015873016,0.9444444,111,1,35,0,1,36,36,ysoserial.secmgr.DelegateSecurityManager,0.0,0.0,4.0,36.0,0.9,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\ObjectPayload.java,ysoserial.payloads.ObjectPayload,9,interface,1,18,1,,0.0,29,0,0,1,0,1,1,ysoserial.payloads.ObjectPayload,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,11,class,1,4,2,0.1,0.6,21,0,3,0,1,5,6,ysoserial.Deserializer,0.0,-1.0,2.0,2.0,0.5,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\PayloadRunner.java,ysoserial.payloads.util.PayloadRunner,16,class,1,8,4,,0.0,21,4,4,0,0,1,2,ysoserial.payloads.util.PayloadRunner,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Serializer.java,ysoserial.Serializer,9,class,1,4,2,0.16666667,0.5,18,0,4,0,1,4,4,ysoserial.Serializer,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\ObjectPayload.java,ysoserial.payloads.ObjectPayload$Utils,16,innerclass,1,0,3,0.0,0.0,26,0,6,0,0,2,7,ysoserial.payloads.ObjectPayload$Utils,0.0,-1.0,6.0,0.0,0.0,-1.0,4.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Gadgets.java,ysoserial.payloads.util.Gadgets$Foo,47,innerclass,1,0,0,-1.0,,3,0,0,0,1,0,0,ysoserial.payloads.util.Gadgets$Foo,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
