file,class_x,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc,class_y,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss,98,class,2,1,19,,0.0,251,0,58,3,0,7,34,ysoserial.exploit.JBoss,0.0,-1.0,60.0,2.0,0.032258064,-1.0,27.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\RemoteClassLoadingTest.java,ysoserial.payloads.RemoteClassLoadingTest$RemoteClassLoadingTestCallable,66,innerclass,2,0,5,1.0,0.6666667,41,0,12,0,3,6,6,ysoserial.payloads.RemoteClassLoadingTest$RemoteClassLoadingTestCallable,0.0,0.0,4.0,6.0,0.6,-1.0,4.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\MyfacesTest.java,ysoserial.payloads.MyfacesTest$MyfacesDeserializer,53,innerclass,3,0,14,0.0,0.0,85,0,23,2,0,4,4,ysoserial.payloads.MyfacesTest$MyfacesDeserializer,0.0,0.33333334,18.0,0.0,0.0,-1.0,10.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JenkinsCLI.java,ysoserial.exploit.JenkinsCLI,40,class,1,3,5,0.0,0.0,72,0,34,0,0,4,10,ysoserial.exploit.JenkinsCLI,0.0,-1.0,22.0,2.0,0.083333336,-1.0,16.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest$ExecMockSerializable,54,innerclass,1,0,0,,0.5,14,0,2,0,1,2,3,ysoserial.payloads.TestHarnessTest$ExecMockSerializable,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager,9,class,5,4,3,0.21428572,0.625,71,0,10,1,2,8,15,ysoserial.secmgr.ExecCheckingSecurityManager,0.0,0.0,5.0,9.0,0.64285713,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\RemoteClassLoadingTest.java,ysoserial.payloads.RemoteClassLoadingTest$Exploit,126,innerclass,1,0,0,-1.0,,3,0,0,0,1,0,0,ysoserial.payloads.RemoteClassLoadingTest$Exploit,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Wicket1.java,ysoserial.payloads.Wicket1,50,class,1,1,11,0.0,0.0,50,0,15,0,0,7,13,ysoserial.payloads.Wicket1,0.0,-1.0,13.0,0.0,0.0,-1.0,7.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\FileUploadTest.java,ysoserial.payloads.FileUploadTest,18,class,1,0,2,1.0,0.22222222,41,0,14,0,3,3,7,ysoserial.payloads.FileUploadTest,0.0,-1.0,2.0,5.0,0.71428573,-1.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\JavaVersion.java,ysoserial.payloads.util.JavaVersion,8,class,1,6,1,0.0,0.16666667,21,0,5,0,3,2,7,ysoserial.payloads.util.JavaVersion,0.0,-1.0,2.0,7.0,0.7777778,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\ROME.java,ysoserial.payloads.ROME,33,class,1,1,7,0.0,0.0,11,0,3,0,0,2,2,ysoserial.payloads.ROME,0.0,-1.0,2.0,1.0,0.33333334,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss$1,208,anonymous,1,0,1,,0.0,16,0,4,0,0,1,6,ysoserial.exploit.JBoss$208,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager$1,60,anonymous,1,0,0,,0.0,6,0,1,0,0,1,1,ysoserial.secmgr.ExecCheckingSecurityManager$60,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\JRMPReverseConnectSMTest.java,ysoserial.payloads.JRMPReverseConnectSMTest,15,class,2,0,2,0.33333334,0.33333334,30,0,1,0,1,3,3,ysoserial.payloads.JRMPReverseConnectSMTest,1.0,1.0,2.0,3.0,0.6,0.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\MyfacesTest.java,ysoserial.payloads.MyfacesTest,34,class,3,0,4,0.0,0.0,93,0,0,1,0,2,2,ysoserial.payloads.MyfacesTest,1.0,0.0,1.0,0.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JRMPListener.java,ysoserial.payloads.JRMPListener,39,class,2,2,8,0.0,0.0,11,0,5,0,0,2,2,ysoserial.payloads.JRMPListener,0.0,0.0,6.0,1.0,0.14285715,-1.0,6.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JRMPListener.java,ysoserial.exploit.JRMPListener,48,class,1,5,9,0.71428573,0.6666667,221,0,58,1,7,9,35,ysoserial.exploit.JRMPListener,0.0,-1.0,38.0,20.0,0.3448276,-1.0,15.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss$ConnectionProviderContextImpl,372,innerclass,1,0,6,0.6666667,0.6666667,34,0,5,0,4,6,6,ysoserial.exploit.JBoss$ConnectionProviderContextImpl,0.0,-1.0,2.0,9.0,0.8181818,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\Throwables.java,ysoserial.Throwables,3,class,1,2,1,,0.0,6,0,2,0,0,1,3,ysoserial.Throwables,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JenkinsReverse.java,ysoserial.exploit.JenkinsReverse,27,class,1,0,6,,0.0,49,0,20,0,0,1,7,ysoserial.exploit.JenkinsReverse,0.0,-1.0,8.0,0.0,0.0,-1.0,6.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,7,class,2,2,1,0.0015873016,0.9444444,111,1,35,0,1,36,36,ysoserial.secmgr.DelegateSecurityManager,0.0,0.0,4.0,36.0,0.9,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JBossInterceptors1.java,ysoserial.payloads.JBossInterceptors1$1,67,anonymous,1,0,1,,0.0,5,0,0,0,0,1,1,ysoserial.payloads.JBossInterceptors1$67,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\PayloadRunner.java,ysoserial.payloads.util.PayloadRunner,18,class,1,31,5,,0.0,35,12,6,0,0,3,6,ysoserial.payloads.util.PayloadRunner,0.0,-1.0,2.0,2.0,0.5,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ThreadLocalSecurityManager.java,ysoserial.secmgr.ThreadLocalSecurityManager,5,class,3,1,3,0.16666667,0.5,22,0,6,0,1,4,4,ysoserial.secmgr.ThreadLocalSecurityManager,0.0,0.5,3.0,3.0,0.5,-1.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest$NoopMockPayload,47,innerclass,1,0,1,,0.0,5,0,0,0,0,1,1,ysoserial.payloads.TestHarnessTest$NoopMockPayload,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JBossInterceptors1.java,ysoserial.payloads.JBossInterceptors1,33,class,1,1,20,0.0,0.0,33,0,15,0,0,2,2,ysoserial.payloads.JBossInterceptors1,0.0,-1.0,8.0,1.0,0.11111111,-1.0,6.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JRMPListener.java,ysoserial.exploit.JRMPListener$Dummy,312,innerclass,1,0,0,-1.0,,3,0,0,0,1,0,0,ysoserial.exploit.JRMPListener$Dummy,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
