file,class_x,method_x,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty,line,class_y,method_y,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Matz.java,com.github.javafaker.Matz,Matz/1[com.github.javafaker.Faker],1,0,1,3,0,0,1,0,0,0,6,com.github.javafaker.Matz,Matz/1[com.github.javafaker.Faker],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Matz.java,com.github.javafaker.Matz,quote/0,1,1,1,3,1,0,0,0,0,0,10,com.github.javafaker.Matz,quote/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Color.java,com.github.javafaker.Color,Color/1[com.github.javafaker.Faker],1,0,1,3,0,0,1,0,0,0,6,com.github.javafaker.Color,Color/1[com.github.javafaker.Faker],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Color.java,com.github.javafaker.Color,name/0,1,2,1,3,1,0,0,0,0,0,10,com.github.javafaker.Color,name/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Color.java,com.github.javafaker.Color,hex/0,1,1,1,3,1,0,0,0,0,0,14,com.github.javafaker.Color,hex/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Color.java,com.github.javafaker.Color,hex/1[boolean],2,2,2,5,2,1,1,0,0,0,18,com.github.javafaker.Color,hex/1[boolean],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Relationships.java,com.github.javafaker.Relationships,parent/0,1,1,1,3,1,0,0,0,0,0,31,com.github.javafaker.Relationships,parent/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Relationships.java,com.github.javafaker.Relationships,any/0,1,3,5,23,1,5,0,0,0,0,39,com.github.javafaker.Relationships,any/0,8.0,1.0,0.11111111,4.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Relationships.java,com.github.javafaker.Relationships,direct/0,1,1,1,3,1,0,0,0,0,0,15,com.github.javafaker.Relationships,direct/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Relationships.java,com.github.javafaker.Relationships,spouse/0,1,1,1,3,1,0,0,0,0,0,27,com.github.javafaker.Relationships,spouse/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Relationships.java,com.github.javafaker.Relationships,extended/0,1,1,1,3,1,0,0,0,0,0,19,com.github.javafaker.Relationships,extended/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Relationships.java,com.github.javafaker.Relationships,inLaw/0,1,1,1,3,1,0,0,0,0,0,23,com.github.javafaker.Relationships,inLaw/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Relationships.java,com.github.javafaker.Relationships,Relationships/1[com.github.javafaker.Faker],2,0,1,3,0,0,1,0,0,0,11,com.github.javafaker.Relationships,Relationships/1[com.github.javafaker.Faker],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Relationships.java,com.github.javafaker.Relationships,sibling/0,1,1,1,3,1,0,0,0,0,0,35,com.github.javafaker.Relationships,sibling/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\test\java\com\github\javafaker\RickAndMortyTest.java,com.github.javafaker.RickAndMortyTest,quote/0,0,2,1,3,0,0,0,0,0,0,23,com.github.javafaker.RickAndMortyTest,quote/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\test\java\com\github\javafaker\RickAndMortyTest.java,com.github.javafaker.RickAndMortyTest,location/0,0,3,1,3,0,0,0,0,0,0,18,com.github.javafaker.RickAndMortyTest,location/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\test\java\com\github\javafaker\RickAndMortyTest.java,com.github.javafaker.RickAndMortyTest,character/0,0,3,1,3,0,0,0,0,0,0,13,com.github.javafaker.RickAndMortyTest,character/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\test\java\com\github\javafaker\repeating\RepeatRule.java,com.github.javafaker.repeating.RepeatRule,"apply/2[com.github.javafaker.repeating.Statement,com.github.javafaker.repeating.Description]",0,2,2,9,1,3,2,0,0,0,31,com.github.javafaker.repeating.RepeatRule,"apply/2[org.junit.runners.model.Statement,org.junit.runner.Description]",2.0,0.0,0.0,2.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\HarryPotter.java,com.github.javafaker.HarryPotter,location/0,1,1,1,3,1,0,0,0,0,0,14,com.github.javafaker.HarryPotter,location/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\HarryPotter.java,com.github.javafaker.HarryPotter,book/0,1,1,1,3,1,0,0,0,0,0,22,com.github.javafaker.HarryPotter,book/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\HarryPotter.java,com.github.javafaker.HarryPotter,character/0,1,1,1,3,1,0,0,0,0,0,10,com.github.javafaker.HarryPotter,character/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\HarryPotter.java,com.github.javafaker.HarryPotter,HarryPotter/1[com.github.javafaker.Faker],1,0,1,3,0,0,1,0,0,0,6,com.github.javafaker.HarryPotter,HarryPotter/1[com.github.javafaker.Faker],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\HarryPotter.java,com.github.javafaker.HarryPotter,quote/0,1,1,1,3,1,0,0,0,0,0,18,com.github.javafaker.HarryPotter,quote/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Aviation.java,com.github.javafaker.Aviation,airport/0,1,2,1,3,1,0,0,0,0,0,25,com.github.javafaker.Aviation,airport/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Aviation.java,com.github.javafaker.Aviation,Aviation/1[com.github.javafaker.Faker],1,0,1,3,0,0,1,0,0,0,10,com.github.javafaker.Aviation,Aviation/1[com.github.javafaker.Faker],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Aviation.java,com.github.javafaker.Aviation,METAR/0,0,2,1,3,1,0,0,0,0,0,33,com.github.javafaker.Aviation,METAR/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Aviation.java,com.github.javafaker.Aviation,aircraft/0,0,2,1,3,1,0,0,0,0,0,17,com.github.javafaker.Aviation,aircraft/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Educator.java,com.github.javafaker.Educator,university/0,1,2,1,3,1,0,0,0,0,0,11,com.github.javafaker.Educator,university/0,0.0,2.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Educator.java,com.github.javafaker.Educator,course/0,1,2,1,3,1,0,0,0,0,0,17,com.github.javafaker.Educator,course/0,0.0,2.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Educator.java,com.github.javafaker.Educator,secondarySchool/0,1,2,1,3,1,0,0,0,0,0,23,com.github.javafaker.Educator,secondarySchool/0,0.0,2.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Educator.java,com.github.javafaker.Educator,campus/0,1,2,1,3,1,0,0,0,0,0,29,com.github.javafaker.Educator,campus/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Educator.java,com.github.javafaker.Educator,Educator/1[com.github.javafaker.Faker],1,0,1,3,0,0,1,0,0,0,6,com.github.javafaker.Educator,Educator/1[com.github.javafaker.Faker],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Animal.java,com.github.javafaker.Animal,Animal/1[com.github.javafaker.Faker],1,0,1,3,0,0,1,0,0,0,6,com.github.javafaker.Animal,Animal/1[com.github.javafaker.Faker],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Animal.java,com.github.javafaker.Animal,name/0,1,2,1,3,1,0,0,0,0,0,10,com.github.javafaker.Animal,name/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\IdNumber.java,com.github.javafaker.IdNumber,validSvSeSsn/0,0,2,1,4,1,1,0,0,0,0,29,com.github.javafaker.IdNumber,validSvSeSsn/0,1.0,1.0,0.5,1.0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\IdNumber.java,com.github.javafaker.IdNumber,ssnValid/0,0,2,1,4,1,1,0,0,0,0,21,com.github.javafaker.IdNumber,ssnValid/0,1.0,1.0,0.5,1.0
