file,class_x,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line,class_y,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\RemoteClassLoadingTest.java,ysoserial.payloads.RemoteClassLoadingTest$Exploit,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,126,ysoserial.payloads.RemoteClassLoadingTest$Exploit,innerclass,1,0,0,-1.0,,3,0,0,0,1,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JRMPClient.java,ysoserial.payloads.JRMPClient,0.0,0.0,4.0,1.0,0.2,-1.0,3.0,54,ysoserial.payloads.JRMPClient,class,2,2,8,0.0,0.0,25,0,11,0,0,2,3
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest,0.0,-1.0,37.0,3.0,0.075,-1.0,19.0,53,ysoserial.payloads.PayloadsTest,class,1,3,22,0.3,0.6111111,143,0,51,0,2,9,26
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JSF.java,ysoserial.exploit.JSF,0.0,-1.0,10.0,0.0,0.0,-1.0,6.0,35,ysoserial.exploit.JSF,class,1,1,3,,0.0,34,0,21,0,0,1,4
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest$163,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,163,ysoserial.payloads.PayloadsTest$163,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss$208,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,208,ysoserial.exploit.JBoss$208,anonymous,1,0,1,,0.0,16,0,4,0,0,1,6
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\CustomPayloadArgs.java,ysoserial.CustomPayloadArgs,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8,ysoserial.CustomPayloadArgs,interface,1,3,0,,0.0,3,0,0,0,0,1,1
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections3.java,ysoserial.payloads.CommonsCollections3,0.0,0.0,4.0,1.0,0.2,-1.0,4.0,33,ysoserial.payloads.CommonsCollections3,class,2,1,14,0.0,0.0,19,0,7,0,0,3,3
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JavassistWeld1.java,ysoserial.payloads.JavassistWeld1$67,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,67,ysoserial.payloads.JavassistWeld1$67,anonymous,1,0,1,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\exploit\RMIRegistryExploitTest.java,ysoserial.exploit.RMIRegistryExploitTest,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,7,ysoserial.exploit.RMIRegistryExploitTest,class,1,1,1,0.0,0.0,11,0,4,0,0,2,5
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JRMPClient.java,ysoserial.exploit.JRMPClient$MarshalOutputStream,0.0,0.0,3.0,2.0,0.4,-1.0,2.0,98,ysoserial.exploit.JRMPClient$MarshalOutputStream,innerclass,3,0,1,0.16666667,0.5,29,0,5,0,1,4,7
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Jython1.java,ysoserial.payloads.Jython1,0.0,0.0,6.0,1.0,0.14285715,-1.0,4.0,46,ysoserial.payloads.Jython1,class,2,1,12,0.0,0.0,24,0,8,0,0,2,3
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\DynamicDependencies.java,ysoserial.payloads.DynamicDependencies,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8,ysoserial.payloads.DynamicDependencies,interface,1,5,0,-1.0,0.0,2,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JRMPListener.java,ysoserial.exploit.JRMPListener$298,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,298,ysoserial.exploit.JRMPListener$298,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss$ConnectionProviderContextImpl$385,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,385,ysoserial.exploit.JBoss$ConnectionProviderContextImpl$385,anonymous,1,0,0,,0.0,7,0,1,0,0,1,1
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\ROME.java,ysoserial.payloads.ROME,0.0,-1.0,2.0,1.0,0.33333334,-1.0,2.0,33,ysoserial.payloads.ROME,class,1,1,7,0.0,0.0,11,0,3,0,0,2,2
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsBeanutils1.java,ysoserial.payloads.CommonsBeanutils1,0.0,-1.0,2.0,1.0,0.33333334,-1.0,1.0,17,ysoserial.payloads.CommonsBeanutils1,class,1,1,8,0.0,0.0,17,0,5,0,0,2,2
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss$ConnectionProviderContextImpl,0.0,-1.0,2.0,9.0,0.8181818,-1.0,2.0,372,ysoserial.exploit.JBoss$ConnectionProviderContextImpl,innerclass,1,0,6,0.6666667,0.6666667,34,0,5,0,4,6,6
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest$148,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,148,ysoserial.payloads.PayloadsTest$148,anonymous,1,0,4,,0.0,9,0,4,0,0,1,1
