file,class,method_x,ATFD,ATLD,LAA,FDP,line,method_y,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\syuuj\gitProject\java-faker\src\test\java\com\github\javafaker\HipsterTest.java,com.github.javafaker.HipsterTest,word/0,0.0,0.0,-1.0,0.0,11,word/0,0,3,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\java-faker\src\test\java\com\github\javafaker\integration\Issue194SlashFormatRegexIT.java,com.github.javafaker.integration.Issue194SlashFormatRegexIT,enCAZipCodeReturnsProperRegexifiedValue/0,0.0,0.0,-1.0,0.0,23,enCAZipCodeReturnsProperRegexifiedValue/0,0,4,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\java-faker\src\test\java\com\github\javafaker\integration\Issue194SlashFormatRegexIT.java,com.github.javafaker.integration.Issue194SlashFormatRegexIT,enGBZipCodeReturnsProperRegexifiedValue/0,0.0,0.0,-1.0,0.0,14,enGBZipCodeReturnsProperRegexifiedValue/0,0,4,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\java-faker\src\test\java\com\github\javafaker\integration\Issue194SlashFormatRegexIT.java,com.github.javafaker.integration.Issue194SlashFormatRegexIT,viZipCodeReturnsProperRegexifiedValue/0,0.0,0.0,-1.0,0.0,32,viZipCodeReturnsProperRegexifiedValue/0,0,4,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,buildingNumber/0,0.0,1.0,1.0,0.0,106,buildingNumber/0,0,3,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,city/0,0.0,1.0,1.0,0.0,62,city/0,2,2,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,cityName/0,0.0,1.0,1.0,0.0,66,cityName/0,1,2,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,cityPrefix/0,0.0,1.0,1.0,0.0,58,cityPrefix/0,0,2,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,citySuffix/0,0.0,1.0,1.0,0.0,54,citySuffix/0,0,2,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\java-faker\src\main\java\com\github\javafaker\Address.java,com.github.javafaker.Address,country/0,0.0,1.0,1.0,0.0,98,country/0,1,2,1,3,1,0,0,0,0,0
