file,class_x,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc,class_y,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,22,class,3,13,44,0.0,0.0,1064,0,305,0,0,320,360,redis.clients.jedis.Client,2.0,0.0,92.0,0.0,0.0,0.0,14.0
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\ListCommandsTest.java,redis.clients.jedis.tests.commands.ListCommandsTest,28,class,2,0,9,1.0,0.7228572,655,0,93,0,14,25,35,redis.clients.jedis.tests.commands.ListCommandsTest,3.0,0.0,54.0,285.0,0.84070796,0.33333334,6.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$43,997,anonymous,1,0,4,0.0,0.6666667,29,0,7,0,1,3,5,redis.clients.jedis.BuilderFactory$997,0.0,0.33333334,8.0,1.0,0.11111111,-1.0,3.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$42,950,anonymous,1,0,4,0.0,0.6666667,29,0,7,0,1,3,5,redis.clients.jedis.BuilderFactory$950,0.0,0.33333334,8.0,1.0,0.11111111,-1.0,2.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\StreamEntryID.java,redis.clients.jedis.StreamEntryID,6,class,1,37,1,0.5833333,0.75757575,69,0,8,0,6,11,17,redis.clients.jedis.StreamEntryID,0.0,-1.0,2.0,20.0,0.90909094,-1.0,1.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$41,913,anonymous,1,0,4,0.0,0.6666667,25,0,4,0,1,3,4,redis.clients.jedis.BuilderFactory$913,0.0,0.33333334,14.0,1.0,0.06666667,-1.0,2.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$40,885,anonymous,1,0,5,0.0,0.0,21,0,5,0,0,2,4,redis.clients.jedis.BuilderFactory$885,0.0,0.5,4.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$45,1100,anonymous,1,0,5,,0.0,37,0,6,0,0,1,9,redis.clients.jedis.BuilderFactory$1100,0.0,1.0,13.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$44,1043,anonymous,1,0,5,0.0,0.0,20,0,6,0,0,2,4,redis.clients.jedis.BuilderFactory$1043,0.0,0.5,6.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\UdsTest.java,redis.clients.jedis.tests.UdsTest,18,class,1,0,5,,0.0,46,0,2,1,0,1,1,redis.clients.jedis.tests.UdsTest,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\SSLJedisWithCompleteCredentialsTest.java,redis.clients.jedis.tests.SSLJedisWithCompleteCredentialsTest$1,275,anonymous,1,0,0,0.0,0.0,11,0,0,0,0,3,3,redis.clients.jedis.tests.SSLJedisWithCompleteCredentialsTest$275,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\JedisSentinelTest.java,redis.clients.jedis.tests.JedisSentinelTest,21,class,1,1,8,0.47619048,0.77777773,133,0,28,0,10,9,17,redis.clients.jedis.tests.JedisSentinelTest,0.0,-1.0,17.0,29.0,0.6304348,-1.0,3.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\args\SaveMode.java,redis.clients.jedis.args.SaveMode,5,enum,1,3,2,,0.0,10,0,2,0,1,2,2,redis.clients.jedis.args.SaveMode,0.0,0.0,0.0,2.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\util\IOUtils.java,redis.clients.jedis.util.IOUtils,6,class,1,2,0,,0.0,13,0,1,0,0,2,4,redis.clients.jedis.util.IOUtils,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\SSLJedisClusterWithCompleteCredentialsTest.java,redis.clients.jedis.tests.SSLJedisClusterWithCompleteCredentialsTest$LocalhostVerifier,239,innerclass,2,0,1,,0.0,8,0,2,0,0,1,2,redis.clients.jedis.tests.SSLJedisClusterWithCompleteCredentialsTest$LocalhostVerifier,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0
